rq_time,start,end,request_id,earliest_pickup_time,latest_pickup_time
32400,2944,3013,1412,32400,36000
31260,12514,2944,2469,31260,34860
45000,2944,4091,2292,45000,48600
41400,2944,4091,2266,41400,45000
51240,4789,2944,2671,51240,54840
38700,2944,10361,2358,38700,42300
55800,2944,4189,2062,55800,59400
39600,2944,11849,2450,39600,43200
39600,9947,2944,1161,39600,43200
36000,2944,4807,2892,36000,39600
32400,2944,2944,393,32400,36000
47040,10053,2944,859,47040,50640
61200,2944,10838,1196,61200,64800
50400,2944,3139,1868,50400,54000
26460,6958,2944,3101,26460,30060
45000,2944,9912,666,45000,48600
25740,2370,2944,43,25740,29340
49740,2375,2944,13,49740,53340
31800,3105,2944,1825,31800,35400
24540,10462,2944,2501,24540,28140
54000,2944,9907,306,54000,57600
32520,5574,2944,2779,32520,36120
32460,3171,2944,1857,32460,36060
40980,10365,2944,2413,40980,44580
33900,10522,2944,2595,33900,37500
28560,8534,2944,2967,28560,32160
50400,2944,10011,638,50400,54000
26220,10750,2944,1115,26220,29820
59400,2944,10017,1216,59400,63000
30900,5130,2944,3065,30900,34500
48480,10703,2944,2735,48480,52080
34380,6422,2944,1691,34380,37980
35280,5712,2944,1071,35280,38880
36900,2944,12206,2988,36900,40500
41160,10069,2944,1321,41160,44760
45900,2944,10601,2676,45900,49500
61200,2944,10011,650,61200,64800
39000,6606,2944,2215,39000,42600
58500,2944,9309,144,58500,62100
50400,2944,4085,2190,50400,54000
51300,2944,5047,3042,51300,54900
30840,2998,2944,965,30840,34440
55800,2944,10834,336,55800,59400
42540,3015,2944,1473,42540,46140
38220,5130,2944,3043,38220,41820
27720,10361,2944,2357,27720,31320
51300,2944,12580,2488,51300,54900
39600,2944,10017,1210,39600,43200
43200,2944,10047,472,43200,46800
40500,2944,5130,3066,40500,44100
46260,4570,2944,2511,46260,49860
63900,2944,5899,596,63900,67500
43200,2944,3171,1858,43200,46800
63900,2944,10365,2410,63900,67500
50400,2944,3014,1378,50400,54000
63900,2944,9192,2336,63900,67500
22680,9786,2944,195,22680,26280
47700,2944,6422,1722,47700,51300
55800,2944,4189,2080,55800,59400
45540,11768,2944,2389,45540,49140
28860,10011,2944,623,28860,32460
49680,6422,2944,1711,49680,53280
39600,2944,2998,970,39600,43200
39180,4175,2944,2253,39180,42780
29160,10660,2944,2701,29160,32760
34440,5038,2944,2973,34440,38040
43200,2944,10742,1266,43200,46800
50400,2944,9933,756,50400,54000
35160,5937,2944,993,35160,38760
25740,2831,2944,329,25740,29340
39600,2944,10069,1324,39600,43200
45720,10232,2944,1985,45720,49320
42960,4951,2944,2919,42960,46560
34440,10053,2944,881,34440,38040
63900,2944,5937,996,63900,67500
39600,2944,8024,2490,39600,43200
63900,2944,11298,320,63900,67500
39600,2944,10838,1194,39600,43200
43860,8048,2944,2541,43860,47460
52440,2950,2944,1611,52440,56040
43560,9872,2944,261,43560,47160
34440,11009,2944,573,34440,38040
36900,2944,4814,2904,36900,40500
38700,9947,2944,1159,38700,42300
50580,5712,2944,1075,50580,54180
50400,2944,3015,1470,50400,54000
40500,2944,11009,548,40500,44100
36000,2944,10540,2580,36000,39600
31080,9835,2944,255,31080,34680
45900,2944,10092,1816,45900,49500
28020,9596,2944,87,28020,31620
26340,10914,2944,2561,26340,29940
31440,10584,2944,2645,31440,35040
23880,11895,2944,2473,23880,27480
44100,2944,3008,512,44100,47700
44100,2944,5910,2806,44100,47700
39600,2944,6323,1798,39600,43200
52200,2944,10756,80,52200,55800
59400,2944,7521,1964,59400,63000
57600,2944,7193,50,57600,61200
51060,11293,2944,321,51060,54660
36000,2944,3014,1366,36000,39600
40500,2944,9874,212,40500,44100
43980,10077,2944,1181,43980,47580
21360,7893,2944,2339,21360,24960
61200,2944,6323,1784,61200,64800
42300,2944,3022,850,42300,45900
53100,2944,4085,2184,53100,56700
33300,2944,5899,590,33300,36900
37680,4189,2944,2069,37680,41280
52860,2382,2944,29,52860,56460
41640,9939,2944,791,41640,45240
36240,11009,2944,561,36240,39840
51300,2944,2967,1762,51300,54900
43020,9863,2944,277,43020,46620
37560,10069,2944,1317,37560,41160
49500,2944,10750,1104,49500,53100
23400,10948,2944,127,23400,27000
43440,2950,2944,1623,43440,47040
50400,2944,10469,2518,50400,54000
42300,2944,7459,1908,42300,45900
21540,2794,2944,185,21540,25140
31080,10473,2944,2513,31080,34680
43200,2944,6465,1650,43200,46800
51300,9947,2944,1143,51300,54900
44580,9907,2944,311,44580,48180
33300,2944,6422,1720,33300,36900
38700,2944,4189,2088,38700,42300
46800,2944,10742,1264,46800,50400
50400,2944,5899,586,50400,54000
41520,3031,2944,1551,41520,45120
44100,10129,2944,1433,44100,47700
24600,10119,2944,453,24600,28200
62100,2944,10742,1262,62100,65700
29160,7459,2944,1909,29160,32760
58500,2944,10011,640,58500,62100
30780,5118,2944,3005,30780,34380
39600,2944,6465,1664,39600,43200
39600,2944,7121,8,39600,43200
53100,2944,9835,254,53100,56700
39600,2944,10060,490,39600,43200
32400,2944,3031,1566,32400,36000
54900,2944,10540,2588,54900,58500
46080,6828,2944,909,46080,49680
41400,2944,8008,2498,41400,45000
58500,2944,4868,2756,58500,62100
35880,4189,2944,2065,35880,39480
25740,6968,2944,1683,25740,29340
40500,2944,7033,618,40500,44100
39600,2944,10340,2368,39600,43200
39600,2944,10773,236,39600,43200
46800,4814,2944,2895,46800,50400
33540,2998,2944,971,33540,37140
48180,7033,2944,615,48180,51780
39600,2944,2998,966,39600,43200
23580,5712,2944,1097,23580,27180
37800,2944,11880,2460,37800,41400
54000,2944,3015,1466,54000,57600
44100,2944,4965,2954,44100,47700
63900,2944,2844,886,63900,67500
44340,9939,2944,809,44340,47940
43200,2944,4189,2068,43200,46800
55800,2944,10232,1988,55800,59400
32400,2944,4085,2168,32400,36000
34380,5712,2944,1085,34380,37980
37800,2944,12802,1820,37800,41400
42540,2950,2944,1597,42540,46140
48660,3171,2944,1859,48660,52260
46800,2944,3015,1454,46800,50400
41220,9947,2944,1283,41220,44820
54120,2980,2944,1039,54120,57720
53100,2944,3014,1354,53100,56700
63000,2944,5712,1092,63000,66600
34200,2944,2967,1756,34200,37800
41400,2944,9613,140,41400,45000
24960,3130,2944,1879,24960,28560
57600,2944,11009,546,57600,61200
51060,2947,2944,409,51060,54660
40140,7460,2944,1915,40140,43740
43920,9947,2944,1281,43920,47520
52200,2944,11660,2326,52200,55800
55800,2944,11880,2454,55800,59400
52680,4175,2944,2247,52680,56280
44100,2944,5130,3052,44100,47700
30420,11843,2944,2485,30420,34020
51600,3105,2944,1823,51600,55200
25740,9175,2944,1899,25740,29340
42300,2944,10011,648,42300,45900
33300,2944,7849,2308,33300,36900
63000,2944,3042,584,63000,66600
40500,2944,10047,482,40500,44100
39600,2944,3014,1376,39600,43200
40500,2944,10523,2568,40500,44100
58500,2944,4814,2894,58500,62100
25980,4189,2944,2047,25980,29580
51420,10838,2944,1207,51420,55020
48600,2944,5118,3000,48600,52200
48600,2944,2366,42,48600,52200
55800,2944,11849,2448,55800,59400
44220,10066,2944,717,44220,47820
42300,2944,12514,2470,42300,45900
36000,2944,6828,914,36000,39600
63000,2944,5119,3090,63000,66600
51300,2944,4854,2840,51300,54900
41400,2944,9988,1314,41400,45000
30540,10742,2944,1271,30540,34140
48600,2944,10859,2668,48600,52200
46440,5119,2944,3091,46440,50040
31620,3013,2944,1405,31620,35220
25440,9939,2944,803,25440,29040
33300,2944,10053,862,33300,36900
40500,2944,3105,1828,40500,44100
50160,11861,2944,2481,50160,53760
34200,2944,5130,3054,34200,37800
30840,2998,2944,963,30840,34440
45900,2944,4078,2246,45900,49500
42480,6465,2944,1659,42480,46080
36120,9596,2944,105,36120,39720
40500,2944,3013,1406,40500,44100
21480,10703,2944,2733,21480,25080
46800,2944,10077,1180,46800,50400
46380,10105,2944,1055,46380,49980
40980,4175,2944,2251,40980,44580
40080,8405,2944,2739,40080,43680
25680,9026,2944,2559,25680,29280
36900,2944,2379,28,36900,40500
28500,3007,2944,347,28500,32100
29100,10773,2944,235,29100,32700
47220,7003,2944,2105,47220,50820
43440,10540,2944,2587,43440,47040
42660,11480,2944,2303,42660,46260
33660,7459,2944,1903,33660,37260
54000,2944,3015,1472,54000,57600
43200,2944,2950,1586,43200,46800
50580,10011,2944,659,50580,54180
45720,3007,2944,367,45720,49320
51780,3303,2944,1927,51780,55380
47100,4862,2944,2819,47100,50700
42060,12514,2944,2465,42060,45660
44100,2944,4085,2170,44100,47700
33660,3139,2944,1869,33660,37260
32340,10742,2944,1259,32340,35940
23520,3013,2944,1411,23520,27120
32760,11660,2944,2325,32760,36360
22800,6606,2944,2205,22800,26400
34080,4189,2944,2067,34080,37680
44460,3139,2944,1865,44460,48060
51000,3293,2944,1943,51000,54600
43200,2944,10060,500,43200,46800
48840,3019,2944,1497,48840,52440
33480,6465,2944,1653,33480,37080
33300,2944,11265,288,33300,36900
54180,10011,2944,657,54180,57780
46080,3022,2944,821,46080,49680
52200,2944,3013,1390,52200,55800
44100,2944,2911,442,44100,47700
50400,2944,11831,2420,50400,54000
43440,5038,2944,2977,43440,47040
34380,10047,2944,471,34380,37980
31980,9907,2944,301,31980,35580
38700,2944,9907,304,38700,42300
38700,2944,3031,1562,38700,42300
50400,2944,6828,936,50400,54000
32400,2944,11423,2028,32400,36000
41820,4149,2944,2139,41820,45420
43320,10838,2944,1201,43320,46920
35340,2950,2944,1613,35340,38940
45900,2944,3008,510,45900,49500
29040,4868,2944,2763,29040,32640
38100,3014,2944,1329,38100,41700
43500,4894,2944,2781,43500,47100
47700,2944,10129,1436,47700,51300
39720,3013,2944,1399,39720,43320
58500,2944,4091,2264,58500,62100
55800,2944,6606,2212,55800,59400
45000,2944,5937,1016,45000,48600
50400,2944,12099,2682,50400,54000
31740,11009,2944,553,31740,35340
39600,2944,9272,2714,39600,43200
53100,2944,5119,3082,53100,56700
27300,3014,2944,1365,27300,30900
62100,2944,11009,544,62100,65700
43920,9495,2944,59,43920,47520
45960,6628,2944,2519,45960,49560
58500,2944,3028,428,58500,62100
42840,3042,2944,579,42840,46440
46680,9491,2944,63,46680,50280
57600,2944,6422,1742,57600,61200
45000,2944,4868,2758,45000,48600
42780,9835,2944,253,42780,46380
49500,2944,9638,120,49500,53100
54900,2944,10742,1268,54900,58500
49500,2944,8024,2492,49500,53100
49020,11856,2944,2399,49020,52620
54900,2944,10542,2600,54900,58500
42300,2944,5047,3036,42300,45900
43080,4085,2944,2185,43080,46680
43200,2944,2944,375,43200,46800
57600,2944,10047,478,57600,61200
34200,2944,10694,2732,34200,37800
55800,2944,10085,1230,55800,59400
34620,4149,2944,2123,34620,38220
38700,2944,10231,2002,38700,42300
35640,4078,2944,2225,35640,39240
47700,2944,3022,842,47700,51300
50400,2944,3009,1524,50400,54000
52200,2944,6422,1734,52200,55800
41400,2944,3015,1450,41400,45000
54120,2980,2944,1037,54120,57720
30840,10017,2944,1209,30840,34440
63000,2944,5938,952,63000,66600
31920,7003,2944,2091,31920,35520
43200,2944,10228,1974,43200,46800
45000,2944,11849,2452,45000,48600
40500,2944,11009,554,40500,44100
24420,2967,2944,1751,24420,28020
43320,2967,2944,1745,43320,46920
45900,2944,11009,560,45900,49500
41400,2944,10085,1224,41400,45000
37200,8895,2944,2979,37200,40800
28980,6828,2944,897,28980,32580
38700,2944,4149,2126,38700,42300
30780,6465,2944,1625,30780,34380
57600,2944,4639,2632,57600,61200
43980,10077,2944,1175,43980,47580
40500,2944,4862,2816,40500,44100
63900,2944,4894,2786,63900,67500
60300,2944,10838,1208,60300,63900
41520,10750,2944,1129,41520,45120
41400,2944,3999,2040,41400,45000
41400,2944,6422,1698,41400,45000
44100,2944,11600,2316,44100,47700
47880,9638,2944,121,47880,51480
58500,2944,3007,360,58500,62100
45900,2944,4951,2914,45900,49500
32820,4149,2944,2137,32820,36420
23040,4078,2944,2243,23040,26640
51300,2944,3015,1474,51300,54900
32400,2944,3031,1564,32400,36000
60300,2944,9596,92,60300,63900
33480,6422,2944,1695,33480,37080
44100,2944,4814,2908,44100,47700
55800,2944,6828,920,55800,59400
55800,2944,9495,60,55800,59400
39840,10053,2944,875,39840,43440
32940,5119,2944,3097,32940,36540
50400,2944,10066,734,50400,54000
44100,2944,5937,994,44100,47700
61200,2944,9933,740,61200,64800
35100,2944,6968,1684,35100,38700
42360,5937,2944,1017,42360,45960
36900,2944,10092,1818,36900,40500
38700,2944,4807,2880,38700,42300
31140,4078,2944,2221,31140,34740
40500,2944,5118,3006,40500,44100
63900,2944,3013,1418,63900,67500
46380,11895,2944,2477,46380,49980
38940,9939,2944,797,38940,42540
28920,10054,2944,695,28920,32520
27180,6422,2944,1717,27180,30780
44760,2382,2944,35,44760,48360
47700,2944,4635,2618,47700,51300
37440,2370,2944,47,37440,41040
24480,10542,2944,2601,24480,28080
61200,2944,6323,1774,61200,64800
51300,2944,9947,1298,51300,54900
44700,3293,2944,1939,44700,48300
47700,2944,9849,226,47700,51300
36360,8752,2944,2985,36360,39960
31740,9933,2944,765,31740,35340
41580,6422,2944,1703,41580,45180
59400,2944,2947,410,59400,63000
35940,10742,2944,1245,35940,39540
50040,9864,2944,239,50040,53640
45780,4917,2944,2857,45780,49380
38940,2998,2944,961,38940,42540
61200,2944,10703,2736,61200,64800
42300,2944,4571,2554,42300,45900
47520,9309,2944,143,47520,51120
29820,10340,2944,2367,29820,33420
24780,3303,2944,1931,24780,28380
46800,2944,12051,2686,46800,50400
42300,2944,6465,1646,42300,45900
57600,2944,11895,2478,57600,61200
36900,2944,6968,1686,36900,40500
29880,10719,2944,2737,29880,33480
54900,2944,3031,1574,54900,58500
21480,8031,2944,2537,21480,25080
38700,2944,9947,1164,38700,42300
20880,11610,2944,2311,20880,24480
44880,11849,2944,2447,44880,48480
41400,2944,2944,372,41400,45000
42420,10054,2944,697,42420,46020
30900,3014,2944,1375,30900,34500
52920,9863,2944,279,52920,56520
31620,6323,2944,1799,31620,35220
22380,4085,2944,2167,22380,25980
23880,9601,2944,133,23880,27480
40380,4085,2944,2157,40380,43980
35100,2944,3014,1338,35100,38700
54000,2944,6832,602,54000,57600
28140,3019,2944,1507,28140,31740
45420,11856,2944,2397,45420,49020
44100,2944,10119,458,44100,47700
37620,6535,2944,2931,37620,41220
42300,2944,11009,540,42300,45900
39660,3171,2944,1853,39660,43260
32880,3303,2944,1929,32880,36480
38640,10584,2944,2637,38640,42240
36900,2944,9912,668,36900,40500
40500,10948,2944,129,40500,44100
49500,2944,8895,2980,49500,53100
45900,2944,9596,106,45900,49500
60300,2944,12253,2992,60300,63900
53100,2944,6323,1802,53100,56700
48600,2944,12845,2484,48600,52200
46800,2944,12041,2684,46800,50400
55560,2947,2944,405,55560,59160
60300,2944,10453,2504,60300,63900
47280,4175,2944,2249,47280,50880
55800,2944,6535,2926,55800,59400
50880,10365,2944,2415,50880,54480
52140,9192,2944,2335,52140,55740
27000,5084,2944,3111,27000,30600
33420,10066,2944,715,33420,37020
48720,10838,2944,1191,48720,52320
39600,2944,6422,1726,39600,43200
36000,8505,2944,2959,36000,39600
38040,2950,2944,1603,38040,41640
44280,3022,2944,853,44280,47880
53340,2998,2944,989,53340,56940
48780,6422,2944,1741,48780,52380
42300,2944,9175,1902,42300,45900
32400,2944,4078,2238,32400,36000
63900,2944,6422,1740,63900,67500
28020,3031,2944,1549,28020,31620
32640,2950,2944,1601,32640,36240
32640,10540,2944,2583,32640,36240
58500,2944,5712,1084,58500,62100
37020,5574,2944,2775,37020,40620
41400,2944,12127,2724,41400,45000
29580,11385,2944,1917,29580,33180
53100,2944,4951,2920,53100,56700
35100,2944,3028,436,35100,38700
60300,2944,7512,1958,60300,63900
46020,3031,2944,1559,46020,49620
61200,2944,10054,686,61200,64800
47220,6044,2944,2299,47220,50820
46020,9596,2944,101,46020,49620
43200,2944,5087,3018,43200,46800
35100,2944,2967,1770,35100,38700
25500,4807,2944,2891,25500,29100
45900,2944,9947,1300,45900,49500
42840,4078,2944,2241,42840,46440
38580,4189,2944,2083,38580,42180
39840,11831,2944,2419,39840,43440
42300,2944,6323,1804,42300,45900
34200,2944,2950,1622,34200,37800
38700,2944,1591,2614,38700,42300
44280,10047,2944,479,44280,47880
49200,10522,2944,2593,49200,52800
45000,2944,6828,940,45000,48600
27000,2944,2944,389,27000,30600
29940,9933,2944,759,29940,33540
54900,2944,9872,262,54900,58500
63900,2944,10907,248,63900,67500
58500,2944,7003,2104,58500,62100
38700,2944,8076,2558,38700,42300
51240,10742,2944,1279,51240,54840
29580,4189,2944,2057,29580,33180
63900,2944,4862,2824,63900,67500
40500,2944,9912,674,40500,44100
41580,5712,2944,1073,41580,45180
49500,2944,4868,2752,49500,53100
45000,2944,11009,562,45000,48600
60300,2944,9175,1896,60300,63900
32340,10584,2944,2639,32340,35940
38700,2944,4085,2164,38700,42300
26640,8024,2944,2489,26640,30240
47640,10742,2944,1243,47640,51240
54180,6422,2944,1715,54180,57780
35280,5712,2944,1069,35280,38880
27120,4858,2944,2867,27120,30720
29880,5712,2944,1095,29880,33480
37800,2944,9939,786,37800,41400
28080,3022,2944,845,28080,31680
60300,2944,10231,2004,60300,63900
37620,8033,2944,2547,37620,41220
63900,2944,2947,406,63900,67500
56700,2944,10914,2564,56700,60300
42300,2944,6323,1790,42300,45900
30780,4948,2944,2957,30780,34380
40500,2944,10017,1220,40500,44100
48780,10047,2944,477,48780,52380
33300,2944,8031,2538,33300,36900
38820,10838,2944,1189,38820,42420
54900,2944,10129,1430,54900,58500
49500,2944,9933,752,49500,53100
34200,2944,4091,2290,34200,37800
18300,11265,2944,287,18300,21900
63000,2944,9863,284,63000,66600
41400,2944,3354,1976,41400,45000
48000,6606,2944,2193,48000,51600
30840,12127,2944,2725,30840,34440
43020,8397,2944,2741,43020,46620
38700,9947,2944,1157,38700,42300
47700,2944,9877,266,47700,51300
49500,2944,6422,1724,49500,53100
26400,6318,2944,1873,26400,30000
28140,2950,2944,1605,28140,31740
27180,5712,2944,1081,27180,30780
44100,2944,5712,1072,44100,47700
43200,2944,10129,1428,43200,46800
24180,7310,2944,183,24180,27780
52380,10011,2944,649,52380,55980
36000,2944,10053,878,36000,39600
53220,2967,2944,1771,53220,56820
43200,2944,10053,882,43200,46800
45480,9877,2944,267,45480,49080
46200,4894,2944,2787,46200,49800
63900,2944,11221,170,63900,67500
43200,2944,11298,318,43200,46800
47700,2944,4189,2084,47700,51300
52680,5910,2944,2809,52680,56280
24420,9674,2944,165,24420,28020
40500,2944,6828,934,40500,44100
53100,2944,9215,2706,53100,56700
39600,2944,11852,2402,39600,43200
44220,9596,2944,93,44220,47820
50760,10660,2944,2703,50760,54360
37920,10750,2944,1125,37920,41520
39000,5130,2944,3071,39000,42600
27120,2967,2944,1753,27120,30720
52320,6323,2944,1773,52320,55920
42300,2944,7310,184,42300,45900
36000,2944,5712,1064,36000,39600
38700,2944,3014,1372,38700,42300
42360,5937,2944,1001,42360,45960
36900,2944,3014,1364,36900,40500
44340,3015,2944,1481,44340,47940
56700,2944,5119,3092,56700,60300
45840,10742,2944,1267,45840,49440
59400,2944,7456,296,59400,63000
50640,10017,2944,1215,50640,54240
54000,2944,6465,1630,54000,57600
52200,2944,10017,1212,52200,55800
31680,9912,2944,673,31680,35280
63900,2944,4858,2870,63900,67500
48600,2944,4091,2272,48600,52200
39600,2944,4917,2864,39600,43200
50580,9638,2944,117,50580,54180
42300,2944,3015,1460,42300,45900
42480,6465,2944,1631,42480,46080
36000,2944,4972,2962,36000,39600
51900,3007,2944,349,51900,55500
26700,3028,2944,435,26700,30300
19440,7121,2944,7,19440,23040
51300,2944,11852,2404,51300,54900
30900,4807,2944,2877,30900,34500
46500,11912,2944,2385,46500,50100
42900,3028,2944,419,42900,46500
46800,2944,3022,820,46800,50400
51120,10664,2944,2715,51120,54720
37380,2366,2944,41,37380,40980
55800,2944,10085,1226,55800,59400
39720,9596,2944,85,39720,43320
52200,2944,4078,2242,52200,55800
54900,2944,4189,2076,54900,58500
46800,2944,10066,730,46800,50400
37800,2944,3015,1484,37800,41400
32520,10750,2944,1131,32520,36120
35220,10750,2944,1107,35220,38820
34380,6465,2944,1649,34380,37980
45900,2944,10340,2366,45900,49500
50400,2944,10129,1432,50400,54000
39720,2980,2944,1045,39720,43320
54240,11009,2944,563,54240,57840
60300,2944,10088,1240,60300,63900
32640,10085,2944,1223,32640,36240
39000,4807,2944,2887,39000,42600
45180,9912,2944,677,45180,48780
33960,2947,2944,403,33960,37560
46800,2944,11933,2324,46800,50400
44100,2944,10523,2570,44100,47700
47700,2944,5084,3118,47700,51300
48600,2944,12245,2994,48600,52200
40620,10340,2944,2377,40620,44220
45900,2944,6465,1652,45900,49500
54420,7003,2944,2099,54420,58020
24600,11219,2944,171,24600,28200
54060,4091,2944,2277,54060,57660
27000,4814,2944,2903,27000,30600
35100,2944,11861,2480,35100,38700
29820,9674,2944,167,29820,33420
43380,8605,2944,2983,43380,46980
39600,2944,4635,2616,39600,43200
61200,2944,3015,1456,61200,64800
38700,2944,3007,342,38700,42300
27840,7365,2944,197,27840,31440
39600,2944,10742,1272,39600,43200
