rq_time,start,end,request_id,earliest_pickup_time,latest_pickup_time
51300,2944,4780,2616,51300,54900
51300,2944,10231,2010,51300,54900
36540,10105,2944,1049,36540,40140
45120,4629,2944,2583,45120,48720
50400,2944,2944,371,50400,54000
53100,2944,5937,1012,53100,56700
28860,2967,2944,1739,28860,32460
42780,9175,2944,1883,42780,46380
57360,3028,2944,433,57360,60960
35100,2944,3013,1398,35100,38700
26760,5938,2944,945,26760,30360
37740,10948,2944,125,37740,41340
55800,2944,12127,2680,55800,59400
54300,6958,2944,3053,54300,57900
49380,10742,2944,1243,49380,52980
60300,2944,6958,3054,60300,63900
34380,4923,2944,2895,34380,37980
35160,3009,2944,1513,35160,38760
35460,11856,2944,2381,35460,39060
58500,2944,9215,2658,58500,62100
63000,2944,6323,1764,63000,66600
43200,2944,10750,1124,43200,46800
54900,2944,6422,1726,54900,58500
45180,5118,2944,2951,45180,48780
31680,10053,2944,865,31680,35280
45000,2944,4189,2044,45000,48600
61200,2944,9907,300,61200,64800
40500,2944,4786,2612,40500,44100
58500,2944,4091,2274,58500,62100
63900,2944,10231,1996,63900,67500
63000,2944,6323,1770,63000,66600
56940,9939,2944,777,56940,60540
59400,2944,4868,2718,59400,63000
48660,9596,2944,81,48660,52260
56940,9939,2944,791,56940,60540
40620,10054,2944,681,40620,44220
42300,2944,10105,1056,42300,45900
36540,10105,2944,1053,36540,40140
36540,2831,2944,323,36540,40140
28560,2947,2944,409,28560,32160
32580,6465,2944,1619,32580,36180
32880,5910,2944,2757,32880,36480
51900,12514,2944,2439,51900,55500
27240,10119,2944,451,27240,30840
32400,2944,10077,1180,32400,36000
49620,6422,2944,1689,49620,53220
46800,2944,5574,2724,46800,50400
35100,2944,9309,142,35100,38700
37080,10047,2944,479,37080,40680
46680,11849,2944,2423,46680,50280
54900,2944,6422,1704,54900,58500
40500,2944,7460,1908,40500,44100
56100,3105,2944,1813,56100,59700
36900,2944,10053,868,36900,40500
43200,2944,10838,1188,43200,46800
55800,2944,4078,2234,55800,59400
54900,2944,10742,1270,54900,58500
49740,2950,2944,1607,49740,53340
36900,2944,2766,178,36900,40500
33300,2944,11386,1964,33300,36900
49740,2950,2944,1577,49740,53340
49620,6422,2944,1713,49620,53220
45900,2944,10054,706,45900,49500
36660,3293,2944,1937,36660,40260
59400,2944,9817,184,59400,63000
62100,2944,3028,424,62100,65700
57600,2944,3031,1544,57600,61200
57600,2944,6858,606,57600,61200
62100,2944,9947,1284,62100,65700
31980,7033,2944,611,31980,35580
37080,7910,2944,2319,37080,40680
53100,2944,6832,600,53100,56700
58500,2944,7003,2090,58500,62100
51060,3007,2944,369,51060,54660
29820,3013,2944,1403,29820,33420
46800,7637,2944,1957,46800,50400
37920,10838,2944,1189,37920,41520
59400,2944,3007,344,59400,63000
53160,11221,2944,163,53160,56760
62100,2944,3058,1834,62100,65700
40500,2944,3019,1492,40500,44100
34320,2980,2944,1045,34320,37920
28140,11009,2944,555,28140,31740
26760,5938,2944,943,26760,30360
32580,6465,2944,1629,32580,36180
59400,2944,4868,2710,59400,63000
48360,2382,2944,31,48360,51960
45000,2944,4951,2876,45000,48600
53100,2944,4917,2816,53100,56700
49740,2950,2944,1587,49740,53340
50400,2944,6661,174,50400,54000
45000,2944,3293,1934,45000,48600
52680,9907,2944,297,52680,56280
41400,2944,2831,326,41400,45000
31740,10085,2944,1221,31740,35340
33300,2944,2947,412,33300,36900
60300,2944,4571,2524,60300,63900
47280,2848,2944,529,47280,50880
32400,2944,10088,1230,32400,36000
40440,10442,2944,2471,40440,44040
35280,3019,2944,1481,35280,38880
45720,8033,2944,2511,45720,49320
49620,6422,2944,1719,49620,53220
57600,2944,3031,1558,57600,61200
42300,2944,4923,2894,42300,45900
52200,2944,2848,528,52200,55800
25980,4967,2944,2907,25980,29580
38700,2944,10756,74,38700,42300
40860,5047,2944,2981,40860,44460
52200,2944,4085,2182,52200,55800
25020,12367,2944,2639,25020,28620
53640,7998,2944,2463,53640,57240
50880,11852,2944,2383,50880,54480
52620,7003,2944,2117,52620,56220
37800,2944,6465,1642,37800,41400
37380,10473,2944,2481,37380,40980
42720,10660,2944,2647,42720,46320
45000,2944,3014,1362,45000,48600
55800,9988,2944,1303,55800,59400
28560,2947,2944,411,28560,32160
32400,2944,10119,450,32400,36000
40500,2944,3009,1518,40500,44100
37800,2944,5130,3020,37800,41400
52260,4091,2944,2285,52260,55860
33540,6828,2944,913,33540,37140
37800,2944,9947,1158,37800,41400
31980,7033,2944,613,31980,35580
49740,2950,2944,1611,49740,53340
36540,2831,2944,325,36540,40140
38700,2944,3008,508,38700,42300
31560,4814,2944,2849,31560,35160
29040,3015,2944,1457,29040,32640
35100,2944,10060,496,35100,38700
57600,2944,3031,1546,57600,61200
48600,2944,10540,2546,48600,52200
39900,3014,2944,1327,39900,43500
53100,2944,5937,1006,53100,56700
59400,2944,4868,2704,59400,63000
49620,6422,2944,1721,49620,53220
45000,2944,10907,240,45000,48600
49500,2944,9175,1884,49500,53100
43200,2944,11429,2026,43200,46800
32400,2944,10077,1162,32400,36000
56700,2944,8903,2336,56700,60300
53100,2944,5937,1002,53100,56700
32880,4485,2944,2293,32880,36480
34020,12267,2944,2939,34020,37620
39720,12168,2944,2937,39720,43320
38700,2944,6828,890,38700,42300
49920,4149,2944,2119,49920,53520
56520,9947,2944,1293,56520,60120
28140,11009,2944,545,28140,31740
56520,9947,2944,1287,56520,60120
40860,5047,2944,2985,40860,44460
43200,2944,10750,1106,43200,46800
48720,10340,2944,2359,48720,52320
63900,2944,5087,2968,63900,67500
36600,5899,2944,583,36600,40200
42300,2944,12147,2684,42300,45900
35220,10066,2944,719,35220,38820
26760,5938,2944,953,26760,30360
58500,2944,4091,2280,58500,62100
41700,10293,2944,2305,41700,45300
50040,4078,2944,2229,50040,53640
28560,2947,2944,415,28560,32160
39900,3014,2944,1335,39900,43500
33960,3008,2944,507,33960,37560
34200,2944,3015,1460,34200,37800
34200,2944,8090,2526,34200,37800
38940,9638,2944,109,38940,42540
53520,11863,2944,2401,53520,57120
38700,2944,6828,928,38700,42300
43200,2944,10750,1104,43200,46800
39600,2944,2980,1018,39600,43200
38520,11293,2944,319,38520,42120
36900,2944,5712,1094,36900,40500
37920,10838,2944,1191,37920,41520
49500,2944,3417,2020,49500,53100
44100,2944,6606,2212,44100,47700
34320,2980,2944,1037,34320,37920
28560,2947,2944,403,28560,32160
54060,5084,2944,3055,54060,57660
38880,3022,2944,813,38880,42480
40500,2944,3354,1974,40500,44100
44100,2944,3022,848,44100,47700
38700,2944,9933,760,38700,42300
32580,6465,2944,1625,32580,36180
54900,2944,2944,388,54900,58500
49620,6422,2944,1707,49620,53220
41400,2944,5899,582,41400,45000
62100,2944,9939,786,62100,65700
33300,2944,11009,558,33300,36900
44100,2944,11936,2624,44100,47700
57600,2944,3031,1566,57600,61200
55440,10231,2944,1993,55440,59040
39600,2944,2980,1038,39600,43200
51600,6318,2944,1865,51600,55200
32340,10756,2944,71,32340,35940
54900,2944,2950,1608,54900,58500
55800,2944,12127,2678,55800,59400
28320,11818,2944,2417,28320,31920
27780,11385,2944,1913,27780,31380
31380,9495,2944,57,31380,34980
49620,6422,2944,1685,49620,53220
54900,2944,8048,2506,54900,58500
35100,2944,3013,1378,35100,38700
52380,3031,2944,1537,52380,55980
39420,4189,2944,2041,39420,43020
42300,2944,10105,1058,42300,45900
45000,2944,3014,1338,45000,48600
62100,2944,11298,310,62100,65700
44520,5130,2944,2991,44520,48120
33300,2944,4575,2478,33300,36900
47760,5937,2944,1011,47760,51360
46440,10601,2944,2633,46440,50040
54900,2944,2950,1610,54900,58500
34200,2944,3015,1454,34200,37800
54900,2944,2944,394,54900,58500
40500,2944,3009,1506,40500,44100
30000,10060,2944,487,30000,33600
34200,2944,3015,1468,34200,37800
28140,11009,2944,533,28140,31740
49980,10326,2944,2313,49980,53580
28140,11009,2944,569,28140,31740
29040,3015,2944,1443,29040,32640
37800,2944,9947,1136,37800,41400
34320,2980,2944,1035,34320,37920
33540,6828,2944,933,33540,37140
38880,3022,2944,841,38880,42480
54900,2944,8031,2498,54900,58500
56100,4807,2944,2835,56100,59700
36960,6628,2944,2489,36960,40560
63900,2944,12113,2686,63900,67500
34500,10914,2944,2529,34500,38100
45420,2979,2944,437,45420,49020
39420,4189,2944,2059,39420,43020
37740,10948,2944,121,37740,41340
51540,10017,2944,1207,51540,55140
44100,2944,3022,810,44100,47700
30960,7459,2944,1897,30960,34560
49740,2950,2944,1597,49740,53340
44520,5130,2944,2989,44520,48120
62100,2944,11298,314,62100,65700
54900,2944,6422,1718,54900,58500
50400,2944,9864,234,50400,54000
43200,2944,10750,1134,43200,46800
39600,2944,2980,1026,39600,43200
34680,10365,2944,2393,34680,38280
58500,2944,4091,2282,58500,62100
45900,2944,10054,696,45900,49500
45900,2944,9638,112,45900,49500
46680,8031,2944,2501,46680,50280
51300,2944,10231,2012,51300,54900
33300,2944,11009,566,33300,36900
43200,2944,10750,1118,43200,46800
55800,2944,4078,2228,55800,59400
37080,10047,2944,473,37080,40680
49680,10563,2944,2571,49680,53280
32880,5910,2944,2769,32880,36480
41220,10528,2944,2539,41220,44820
55800,2944,10375,2308,55800,59400
58500,2944,4091,2290,58500,62100
56100,4807,2944,2839,56100,59700
29820,3013,2944,1379,29820,33420
38700,2944,6828,898,38700,42300
46800,2944,10584,2608,46800,50400
55800,2944,3007,362,55800,59400
48600,2944,9586,136,48600,52200
37800,2944,10051,1432,37800,41400
44100,2944,6606,2216,44100,47700
54900,2944,10340,2356,54900,58500
40500,10375,2944,2307,40500,44100
51060,3007,2944,367,51060,54660
45180,5118,2944,2955,45180,48780
54900,2944,2382,30,54900,58500
61200,2944,10522,2556,61200,64800
31860,2379,2944,23,31860,35460
45780,4085,2944,2187,45780,49380
60300,2944,4862,2772,60300,63900
25680,3303,2944,1925,25680,29280
57360,3028,2944,421,57360,60960
29040,3015,2944,1451,29040,32640
27240,10119,2944,461,27240,30840
33300,2944,2370,44,33300,36900
54900,2944,9596,88,54900,58500
54900,2944,6422,1730,54900,58500
31680,9912,2944,671,31680,35280
35700,9014,2944,283,35700,39300
36900,2944,10053,872,36900,40500
31680,5712,2944,1095,31680,35280
45900,2944,10054,692,45900,49500
31920,4972,2944,2909,31920,35520
56940,9939,2944,799,56940,60540
33300,2944,11009,534,33300,36900
27540,6968,2944,1663,27540,31140
48600,2944,10540,2552,48600,52200
53520,11863,2944,2409,53520,57120
49440,11904,2944,2443,49440,53040
52200,2944,4085,2160,52200,55800
41220,9242,2944,2699,41220,44820
34200,2944,2967,1740,34200,37800
49500,2944,9175,1878,49500,53100
38880,3022,2944,811,38880,42480
45540,2941,2944,595,45540,49140
32400,2944,10088,1226,32400,36000
40680,10540,2944,2551,40680,44280
45900,2944,10054,686,45900,49500
35100,2944,3013,1408,35100,38700
42300,2944,9849,222,42300,45900
33300,2944,11009,544,33300,36900
49380,10742,2944,1271,49380,52980
52200,2944,4085,2190,52200,55800
42720,10660,2944,2649,42720,46320
39600,2944,2980,1042,39600,43200
38700,2944,6828,908,38700,42300
34200,2944,3015,1462,34200,37800
45780,4085,2944,2173,45780,49380
40620,10054,2944,677,40620,44220
40620,10054,2944,683,40620,44220
49620,6422,2944,1695,49620,53220
36720,9863,2944,273,36720,40320
32400,2944,2926,522,32400,36000
29820,3013,2944,1377,29820,33420
63000,2944,3105,1812,63000,66600
39600,2944,2903,602,39600,43200
32400,2944,5938,946,32400,36000
54600,3007,2944,351,54600,58200
58500,2944,7003,2116,58500,62100
41400,2944,10232,1988,41400,45000
61200,2944,11912,2366,61200,64800
38700,2944,9933,742,38700,42300
50400,2944,10660,2650,50400,54000
37800,2944,6465,1658,37800,41400
49740,2950,2944,1613,49740,53340
41820,8515,2944,2917,41820,45420
37800,2944,9947,1150,37800,41400
32580,2645,2944,169,32580,36180
54900,2944,2950,1592,54900,58500
49380,10742,2944,1269,49380,52980
56100,3105,2944,1815,56100,59700
52620,7003,2944,2107,52620,56220
26760,5938,2944,941,26760,30360
29040,3015,2944,1473,29040,32640
31320,10068,2944,1299,31320,34920
52260,4091,2944,2283,52260,55860
36000,2944,9849,220,36000,39600
55800,2944,3007,368,55800,59400
49500,2944,9175,1890,49500,53100
52200,2944,7906,2326,52200,55800
35100,2944,4199,2034,35100,38700
29820,3013,2944,1375,29820,33420
59400,2944,3007,352,59400,63000
34380,5038,2944,2923,34380,37980
43200,2944,10838,1196,43200,46800
45120,4629,2944,2585,45120,48720
36660,3293,2944,1939,36660,40260
49500,2944,5119,3032,49500,53100
46680,11849,2944,2421,46680,50280
30000,10060,2944,499,30000,33600
54900,2944,6422,1712,54900,58500
55500,9874,2944,211,55500,59100
31560,4814,2944,2853,31560,35160
62100,2944,9939,802,62100,65700
32400,2944,10773,228,32400,36000
55800,2944,3007,366,55800,59400
54900,2944,2950,1570,54900,58500
30840,11265,2944,277,30840,34440
31680,11423,2944,2029,31680,35280
46980,12127,2944,2677,46980,50580
34680,7898,2944,2333,34680,38280
33300,2944,2947,408,33300,36900
44640,3411,2944,2015,44640,48240
36900,2944,5712,1072,36900,40500
50880,11852,2944,2385,50880,54480
44100,2944,3022,840,44100,47700
40500,2944,7460,1912,40500,44100
50400,2944,12580,2458,50400,54000
54900,2944,10011,652,54900,58500
63900,2944,8857,8,63900,67500
38700,2944,9933,730,38700,42300
45000,2944,9947,1274,45000,48600
38880,3022,2944,839,38880,42480
33300,2944,2947,416,33300,36900
61200,2944,9988,1308,61200,64800
54900,2944,10742,1240,54900,58500
34020,10232,2944,1979,34020,37620
34200,2944,3303,1926,34200,37800
45900,2944,7343,200,45900,49500
49500,2944,9014,284,49500,53100
50400,2944,9864,232,50400,54000
45900,2944,10054,694,45900,49500
50040,4078,2944,2239,50040,53640
48660,9596,2944,97,48660,52260
54900,2944,10340,2354,54900,58500
37980,4965,2944,2903,37980,41580
34200,2944,3015,1456,34200,37800
52260,3171,2944,1841,52260,55860
45000,2944,6789,1832,45000,48600
54900,2944,10742,1252,54900,58500
34380,5038,2944,2925,34380,37980
53100,2944,10655,2644,53100,56700
37800,2944,6465,1660,37800,41400
60300,2944,4862,2782,60300,63900
39960,9574,2944,105,39960,43560
39600,2944,5384,2912,39600,43200
37980,10750,2944,1107,37980,41580
52380,3031,2944,1553,52380,55980
31680,5712,2944,1065,31680,35280
54900,2944,10742,1238,54900,58500
55800,2944,4078,2244,55800,59400
39600,2944,2980,1024,39600,43200
25560,10773,2944,227,25560,29160
31680,5712,2944,1081,31680,35280
54900,2944,10340,2348,54900,58500
37800,2944,4949,2900,37800,41400
37800,2944,6465,1656,37800,41400
33540,6828,2944,931,33540,37140
31680,5712,2944,1079,31680,35280
54420,4175,2944,2257,54420,58020
30960,7459,2944,1905,30960,34560
34500,10914,2944,2527,34500,38100
27540,6968,2944,1673,27540,31140
37080,10047,2944,465,37080,40680
62100,2944,9939,790,62100,65700
38700,2944,9933,762,38700,42300
56940,9939,2944,773,56940,60540
37800,2944,4814,2860,37800,41400
29040,3015,2944,1447,29040,32640
48840,8895,2944,2929,48840,52440
53400,4868,2944,2703,53400,57000
29280,9849,2944,213,29280,32880
43440,2375,2944,13,43440,47040
63900,2944,5087,2966,63900,67500
57360,3028,2944,423,57360,60960
52200,2944,4085,2178,52200,55800
54900,2944,6422,1732,54900,58500
43200,2944,11429,2024,43200,46800
35100,2944,3013,1374,35100,38700
42300,2944,10719,2698,42300,45900
37980,10750,2944,1125,37980,41580
61200,2944,11912,2370,61200,64800
50040,4078,2944,2223,50040,53640
33300,2944,6968,1678,33300,36900
38700,2944,3008,510,38700,42300
49680,10011,2944,645,49680,53280
53100,2944,6832,598,53100,56700
35340,2998,2944,979,35340,38940
62100,2944,9939,806,62100,65700
38460,4951,2944,2871,38460,42060
61200,2944,8374,2702,61200,64800
35460,6832,2944,519,35460,39060
37800,2944,5130,3012,37800,41400
33300,2944,3042,574,33300,36900
50400,2944,5130,2992,50400,54000
29220,4854,2944,2785,29220,32820
45780,4085,2944,2155,45780,49380
50400,2944,5130,3010,50400,54000
54900,2944,6422,1722,54900,58500
51540,10017,2944,1205,51540,55140
54300,4862,2944,2777,54300,57900
45000,2944,10948,124,45000,48600
54900,2944,10742,1236,54900,58500
35580,9849,2944,221,35580,39180
63900,2944,5087,2970,63900,67500
51060,3007,2944,359,51060,54660
46560,12190,2944,2943,46560,50160
53100,2944,5596,1874,53100,56700
54900,2944,6422,1692,54900,58500
51300,2944,9877,260,51300,54900
63000,2944,4807,2832,63000,66600
49500,2944,2844,880,49500,53100
57600,2944,11904,2444,57600,61200
35340,2998,2944,965,35340,38940
42300,2944,10105,1048,42300,45900
47400,8024,2944,2459,47400,51000
32400,2944,10077,1174,32400,36000
57600,2944,3031,1560,57600,61200
31680,10053,2944,863,31680,35280
60300,2944,4862,2776,60300,63900
36900,2944,11768,2376,36900,40500
27240,10119,2944,457,27240,30840
27240,10119,2944,463,27240,30840
52260,4091,2944,2273,52260,55860
54300,4862,2944,2783,54300,57900
52200,2944,4085,2154,52200,55800
54900,2944,2944,382,54900,58500
33540,6828,2944,927,33540,37140
43200,2944,10750,1126,43200,46800
38700,2944,9933,756,38700,42300
35100,2944,3013,1392,35100,38700
49920,4149,2944,2135,49920,53520
29040,3015,2944,1463,29040,32640
35100,2944,4854,2788,35100,38700
44520,5130,2944,3005,44520,48120
36900,2944,10053,858,36900,40500
52260,3171,2944,1845,52260,55860
30240,3988,2944,2035,30240,33840
21360,8663,2944,2933,21360,24960
56520,11902,2944,2411,56520,60120
48600,2944,11758,2338,48600,52200
35340,2998,2944,963,35340,38940
57720,6323,2944,1767,57720,61320
