rq_time,start,end,request_id,earliest_pickup_time,latest_pickup_time
42300,2944,9849,226,42300,45900
25560,10773,2944,227,25560,29160
32400,2944,10773,228,32400,36000
25560,10773,2944,229,25560,29160
32400,2944,10773,230,32400,36000
43740,9864,2944,231,43740,47340
50400,2944,9864,232,50400,54000
43740,9864,2944,233,43740,47340
50400,2944,9864,234,50400,54000
43740,9864,2944,235,43740,47340
50400,2944,9864,236,50400,54000
38460,10907,2944,237,38460,42060
45000,2944,10907,238,45000,48600
38460,10907,2944,239,38460,42060
45000,2944,10907,240,45000,48600
38460,10907,2944,241,38460,42060
45000,2944,10907,242,45000,48600
38460,10907,2944,243,38460,42060
45000,2944,10907,244,45000,48600
38460,10907,2944,245,38460,42060
45000,2944,10907,246,45000,48600
49980,9835,2944,247,49980,53580
56700,2944,9835,248,56700,60300
49980,9835,2944,249,49980,53580
56700,2944,9835,250,56700,60300
28260,9872,2944,251,28260,31860
36000,2944,9872,252,36000,39600
28260,9872,2944,253,28260,31860
36000,2944,9872,254,36000,39600
28260,9872,2944,255,28260,31860
36000,2944,9872,256,36000,39600
28260,9872,2944,257,28260,31860
36000,2944,9872,258,36000,39600
44580,9877,2944,259,44580,48180
51300,2944,9877,260,51300,54900
44580,9877,2944,261,44580,48180
51300,2944,9877,262,51300,54900
44580,9877,2944,263,44580,48180
51300,2944,9877,264,51300,54900
36720,9863,2944,265,36720,40320
43200,2944,9863,266,43200,46800
36720,9863,2944,267,36720,40320
43200,2944,9863,268,43200,46800
36720,9863,2944,269,36720,40320
43200,2944,9863,270,43200,46800
36720,9863,2944,271,36720,40320
43200,2944,9863,272,43200,46800
36720,9863,2944,273,36720,40320
43200,2944,9863,274,43200,46800
36720,9863,2944,275,36720,40320
43200,2944,9863,276,43200,46800
30840,11265,2944,277,30840,34440
42300,2944,11265,278,42300,45900
35280,11276,2944,279,35280,38880
47700,2944,11276,280,47700,51300
32340,11246,2944,281,32340,35940
44100,2944,11246,282,44100,47700
35700,9014,2944,283,35700,39300
49500,2944,9014,284,49500,53100
20820,421,2944,285,20820,24420
41400,2944,421,286,41400,45000
22200,7417,2944,287,22200,25800
36000,2944,7417,288,36000,39600
45360,8812,2944,289,45360,48960
60300,2944,8812,290,60300,63900
23460,9986,2944,291,23460,27060
35100,2944,9986,292,35100,38700
23460,9986,2944,293,23460,27060
35100,2944,9986,294,35100,38700
49860,11289,2944,295,49860,53460
59400,2944,11289,296,59400,63000
52680,9907,2944,297,52680,56280
61200,2944,9907,298,61200,64800
52680,9907,2944,299,52680,56280
61200,2944,9907,300,61200,64800
52680,9907,2944,301,52680,56280
61200,2944,9907,302,61200,64800
52680,9907,2944,303,52680,56280
61200,2944,9907,304,61200,64800
52680,9907,2944,305,52680,56280
61200,2944,9907,306,61200,64800
52680,9907,2944,307,52680,56280
61200,2944,9907,308,61200,64800
53640,11298,2944,309,53640,57240
62100,2944,11298,310,62100,65700
53640,11298,2944,311,53640,57240
62100,2944,11298,312,62100,65700
53640,11298,2944,313,53640,57240
62100,2944,11298,314,62100,65700
53640,11298,2944,315,53640,57240
62100,2944,11298,316,62100,65700
38520,11293,2944,317,38520,42120
47700,2944,11293,318,47700,51300
38520,11293,2944,319,38520,42120
47700,2944,11293,320,47700,51300
33780,3023,2944,321,33780,37380
38700,2944,3023,322,38700,42300
36540,2831,2944,323,36540,40140
41400,2944,2831,324,41400,45000
36540,2831,2944,325,36540,40140
41400,2944,2831,326,41400,45000
57120,2961,2944,327,57120,60720
62100,2944,2961,328,62100,65700
36360,10118,2944,329,36360,39960
41400,2944,10118,330,41400,45000
27360,10099,2944,331,27360,30960
32400,2944,10099,332,32400,36000
45480,10834,2944,333,45480,49080
50400,2944,10834,334,50400,54000
45480,10834,2944,335,45480,49080
50400,2944,10834,336,50400,54000
45480,10834,2944,337,45480,49080
50400,2944,10834,338,50400,54000
54600,3007,2944,339,54600,58200
59400,2944,3007,340,59400,63000
54600,3007,2944,341,54600,58200
59400,2944,3007,342,59400,63000
54600,3007,2944,343,54600,58200
59400,2944,3007,344,59400,63000
54600,3007,2944,345,54600,58200
59400,2944,3007,346,59400,63000
54600,3007,2944,347,54600,58200
59400,2944,3007,348,59400,63000
54600,3007,2944,349,54600,58200
59400,2944,3007,350,59400,63000
54600,3007,2944,351,54600,58200
59400,2944,3007,352,59400,63000
54600,3007,2944,353,54600,58200
59400,2944,3007,354,59400,63000
51060,3007,2944,355,51060,54660
55800,2944,3007,356,55800,59400
51060,3007,2944,357,51060,54660
55800,2944,3007,358,55800,59400
51060,3007,2944,359,51060,54660
55800,2944,3007,360,55800,59400
51060,3007,2944,361,51060,54660
55800,2944,3007,362,55800,59400
51060,3007,2944,363,51060,54660
55800,2944,3007,364,55800,59400
51060,3007,2944,365,51060,54660
55800,2944,3007,366,55800,59400
51060,3007,2944,367,51060,54660
55800,2944,3007,368,55800,59400
51060,3007,2944,369,51060,54660
55800,2944,3007,370,55800,59400
50400,2944,2944,371,50400,54000
54900,2944,2944,372,54900,58500
50400,2944,2944,373,50400,54000
54900,2944,2944,374,54900,58500
50400,2944,2944,375,50400,54000
54900,2944,2944,376,54900,58500
50400,2944,2944,377,50400,54000
54900,2944,2944,378,54900,58500
50400,2944,2944,379,50400,54000
54900,2944,2944,380,54900,58500
50400,2944,2944,381,50400,54000
54900,2944,2944,382,54900,58500
50400,2944,2944,383,50400,54000
54900,2944,2944,384,54900,58500
50400,2944,2944,385,50400,54000
54900,2944,2944,386,54900,58500
50400,2944,2944,387,50400,54000
54900,2944,2944,388,54900,58500
50400,2944,2944,389,50400,54000
54900,2944,2944,390,54900,58500
50400,2944,2944,391,50400,54000
54900,2944,2944,392,54900,58500
50400,2944,2944,393,50400,54000
54900,2944,2944,394,54900,58500
50400,2944,2944,395,50400,54000
54900,2944,2944,396,54900,58500
50400,2944,2944,397,50400,54000
54900,2944,2944,398,54900,58500
50400,2944,2944,399,50400,54000
54900,2944,2944,400,54900,58500
28560,2947,2944,401,28560,32160
33300,2944,2947,402,33300,36900
28560,2947,2944,403,28560,32160
33300,2944,2947,404,33300,36900
28560,2947,2944,405,28560,32160
33300,2944,2947,406,33300,36900
28560,2947,2944,407,28560,32160
33300,2944,2947,408,33300,36900
28560,2947,2944,409,28560,32160
33300,2944,2947,410,33300,36900
28560,2947,2944,411,28560,32160
33300,2944,2947,412,33300,36900
28560,2947,2944,413,28560,32160
33300,2944,2947,414,33300,36900
28560,2947,2944,415,28560,32160
33300,2944,2947,416,33300,36900
57360,3028,2944,417,57360,60960
62100,2944,3028,418,62100,65700
57360,3028,2944,419,57360,60960
62100,2944,3028,420,62100,65700
57360,3028,2944,421,57360,60960
62100,2944,3028,422,62100,65700
57360,3028,2944,423,57360,60960
62100,2944,3028,424,62100,65700
57360,3028,2944,425,57360,60960
62100,2944,3028,426,62100,65700
57360,3028,2944,427,57360,60960
62100,2944,3028,428,62100,65700
57360,3028,2944,429,57360,60960
62100,2944,3028,430,62100,65700
57360,3028,2944,431,57360,60960
62100,2944,3028,432,62100,65700
57360,3028,2944,433,57360,60960
62100,2944,3028,434,62100,65700
57360,3028,2944,435,57360,60960
62100,2944,3028,436,62100,65700
45420,2979,2944,437,45420,49020
50400,2944,2979,438,50400,54000
46320,2911,2944,439,46320,49920
51300,2944,2911,440,51300,54900
46320,2911,2944,441,46320,49920
51300,2944,2911,442,51300,54900
27240,10119,2944,443,27240,30840
32400,2944,10119,444,32400,36000
27240,10119,2944,445,27240,30840
32400,2944,10119,446,32400,36000
27240,10119,2944,447,27240,30840
32400,2944,10119,448,32400,36000
27240,10119,2944,449,27240,30840
32400,2944,10119,450,32400,36000
27240,10119,2944,451,27240,30840
32400,2944,10119,452,32400,36000
27240,10119,2944,453,27240,30840
32400,2944,10119,454,32400,36000
27240,10119,2944,455,27240,30840
32400,2944,10119,456,32400,36000
27240,10119,2944,457,27240,30840
32400,2944,10119,458,32400,36000
27240,10119,2944,459,27240,30840
32400,2944,10119,460,32400,36000
27240,10119,2944,461,27240,30840
32400,2944,10119,462,32400,36000
27240,10119,2944,463,27240,30840
32400,2944,10119,464,32400,36000
37080,10047,2944,465,37080,40680
42300,2944,10047,466,42300,45900
37080,10047,2944,467,37080,40680
42300,2944,10047,468,42300,45900
37080,10047,2944,469,37080,40680
42300,2944,10047,470,42300,45900
37080,10047,2944,471,37080,40680
42300,2944,10047,472,42300,45900
37080,10047,2944,473,37080,40680
42300,2944,10047,474,42300,45900
37080,10047,2944,475,37080,40680
42300,2944,10047,476,42300,45900
37080,10047,2944,477,37080,40680
42300,2944,10047,478,42300,45900
37080,10047,2944,479,37080,40680
42300,2944,10047,480,42300,45900
37080,10047,2944,481,37080,40680
42300,2944,10047,482,42300,45900
30000,10060,2944,483,30000,33600
35100,2944,10060,484,35100,38700
30000,10060,2944,485,30000,33600
35100,2944,10060,486,35100,38700
30000,10060,2944,487,30000,33600
35100,2944,10060,488,35100,38700
30000,10060,2944,489,30000,33600
35100,2944,10060,490,35100,38700
30000,10060,2944,491,30000,33600
35100,2944,10060,492,35100,38700
30000,10060,2944,493,30000,33600
35100,2944,10060,494,35100,38700
30000,10060,2944,495,30000,33600
35100,2944,10060,496,35100,38700
30000,10060,2944,497,30000,33600
35100,2944,10060,498,35100,38700
30000,10060,2944,499,30000,33600
35100,2944,10060,500,35100,38700
30000,10060,2944,501,30000,33600
35100,2944,10060,502,35100,38700
30000,10060,2944,503,30000,33600
35100,2944,10060,504,35100,38700
28320,10888,2944,505,28320,31920
33300,2944,10888,506,33300,36900
33960,3008,2944,507,33960,37560
38700,2944,3008,508,38700,42300
33960,3008,2944,509,33960,37560
38700,2944,3008,510,38700,42300
33960,3008,2944,511,33960,37560
38700,2944,3008,512,38700,42300
33960,3008,2944,513,33960,37560
38700,2944,3008,514,38700,42300
54540,5602,2944,515,54540,58140
59400,2944,5602,516,59400,63000
35460,6832,2944,517,35460,39060
40500,2944,6832,518,40500,44100
35460,6832,2944,519,35460,39060
40500,2944,6832,520,40500,44100
27300,2926,2944,521,27300,30900
32400,2944,2926,522,32400,36000
30960,5740,2944,523,30960,34560
36000,2944,5740,524,36000,39600
47280,2848,2944,525,47280,50880
52200,2944,2848,526,52200,55800
47280,2848,2944,527,47280,50880
52200,2944,2848,528,52200,55800
47280,2848,2944,529,47280,50880
52200,2944,2848,530,52200,55800
28140,11009,2944,531,28140,31740
33300,2944,11009,532,33300,36900
28140,11009,2944,533,28140,31740
33300,2944,11009,534,33300,36900
28140,11009,2944,535,28140,31740
33300,2944,11009,536,33300,36900
28140,11009,2944,537,28140,31740
33300,2944,11009,538,33300,36900
28140,11009,2944,539,28140,31740
33300,2944,11009,540,33300,36900
28140,11009,2944,541,28140,31740
33300,2944,11009,542,33300,36900
28140,11009,2944,543,28140,31740
33300,2944,11009,544,33300,36900
28140,11009,2944,545,28140,31740
33300,2944,11009,546,33300,36900
28140,11009,2944,547,28140,31740
33300,2944,11009,548,33300,36900
28140,11009,2944,549,28140,31740
33300,2944,11009,550,33300,36900
28140,11009,2944,551,28140,31740
33300,2944,11009,552,33300,36900
28140,11009,2944,553,28140,31740
33300,2944,11009,554,33300,36900
28140,11009,2944,555,28140,31740
33300,2944,11009,556,33300,36900
28140,11009,2944,557,28140,31740
33300,2944,11009,558,33300,36900
28140,11009,2944,559,28140,31740
33300,2944,11009,560,33300,36900
28140,11009,2944,561,28140,31740
33300,2944,11009,562,33300,36900
28140,11009,2944,563,28140,31740
33300,2944,11009,564,33300,36900
28140,11009,2944,565,28140,31740
33300,2944,11009,566,33300,36900
28140,11009,2944,567,28140,31740
33300,2944,11009,568,33300,36900
28140,11009,2944,569,28140,31740
33300,2944,11009,570,33300,36900
28440,3042,2944,571,28440,32040
33300,2944,3042,572,33300,36900
28440,3042,2944,573,28440,32040
33300,2944,3042,574,33300,36900
28440,3042,2944,575,28440,32040
33300,2944,3042,576,33300,36900
28440,3042,2944,577,28440,32040
33300,2944,3042,578,33300,36900
28440,3042,2944,579,28440,32040
33300,2944,3042,580,33300,36900
36600,5899,2944,581,36600,40200
41400,2944,5899,582,41400,45000
36600,5899,2944,583,36600,40200
41400,2944,5899,584,41400,45000
36600,5899,2944,585,36600,40200
41400,2944,5899,586,41400,45000
36600,5899,2944,587,36600,40200
41400,2944,5899,588,41400,45000
36600,5899,2944,589,36600,40200
41400,2944,5899,590,41400,45000
36600,5899,2944,591,36600,40200
41400,2944,5899,592,41400,45000
45540,2941,2944,593,45540,49140
50400,2944,2941,594,50400,54000
45540,2941,2944,595,45540,49140
50400,2944,2941,596,50400,54000
48240,6832,2944,597,48240,51840
53100,2944,6832,598,53100,56700
48240,6832,2944,599,48240,51840
53100,2944,6832,600,53100,56700
34620,2903,2944,601,34620,38220
39600,2944,2903,602,39600,43200
34620,2903,2944,603,34620,38220
39600,2944,2903,604,39600,43200
52680,6858,2944,605,52680,56280
57600,2944,6858,606,57600,61200
52680,6858,2944,607,52680,56280
57600,2944,6858,608,57600,61200
31980,7033,2944,609,31980,35580
36900,2944,7033,610,36900,40500
31980,7033,2944,611,31980,35580
36900,2944,7033,612,36900,40500
31980,7033,2944,613,31980,35580
36900,2944,7033,614,36900,40500
47160,2877,2944,615,47160,50760
52200,2944,2877,616,52200,55800
38760,10011,2944,617,38760,42360
44100,2944,10011,618,44100,47700
38760,10011,2944,619,38760,42360
44100,2944,10011,620,44100,47700
38760,10011,2944,621,38760,42360
44100,2944,10011,622,44100,47700
38760,10011,2944,623,38760,42360
44100,2944,10011,624,44100,47700
38760,10011,2944,625,38760,42360
44100,2944,10011,626,44100,47700
38760,10011,2944,627,38760,42360
44100,2944,10011,628,44100,47700
38760,10011,2944,629,38760,42360
44100,2944,10011,630,44100,47700
38760,10011,2944,631,38760,42360
44100,2944,10011,632,44100,47700
38760,10011,2944,633,38760,42360
44100,2944,10011,634,44100,47700
38760,10011,2944,635,38760,42360
44100,2944,10011,636,44100,47700
49680,10011,2944,637,49680,53280
54900,2944,10011,638,54900,58500
49680,10011,2944,639,49680,53280
54900,2944,10011,640,54900,58500
49680,10011,2944,641,49680,53280
54900,2944,10011,642,54900,58500
49680,10011,2944,643,49680,53280
54900,2944,10011,644,54900,58500
49680,10011,2944,645,49680,53280
54900,2944,10011,646,54900,58500
49680,10011,2944,647,49680,53280
54900,2944,10011,648,54900,58500
49680,10011,2944,649,49680,53280
54900,2944,10011,650,54900,58500
49680,10011,2944,651,49680,53280
54900,2944,10011,652,54900,58500
49680,10011,2944,653,49680,53280
54900,2944,10011,654,54900,58500
49680,10011,2944,655,49680,53280
54900,2944,10011,656,54900,58500
49680,10011,2944,657,49680,53280
54900,2944,10011,658,54900,58500
49680,10011,2944,659,49680,53280
54900,2944,10011,660,54900,58500
31680,9912,2944,661,31680,35280
36900,2944,9912,662,36900,40500
31680,9912,2944,663,31680,35280
36900,2944,9912,664,36900,40500
31680,9912,2944,665,31680,35280
36900,2944,9912,666,36900,40500
31680,9912,2944,667,31680,35280
36900,2944,9912,668,36900,40500
31680,9912,2944,669,31680,35280
36900,2944,9912,670,36900,40500
31680,9912,2944,671,31680,35280
36900,2944,9912,672,36900,40500
31680,9912,2944,673,31680,35280
36900,2944,9912,674,36900,40500
40620,10054,2944,675,40620,44220
45900,2944,10054,676,45900,49500
40620,10054,2944,677,40620,44220
45900,2944,10054,678,45900,49500
40620,10054,2944,679,40620,44220
45900,2944,10054,680,45900,49500
40620,10054,2944,681,40620,44220
45900,2944,10054,682,45900,49500
40620,10054,2944,683,40620,44220
45900,2944,10054,684,45900,49500
40620,10054,2944,685,40620,44220
45900,2944,10054,686,45900,49500
40620,10054,2944,687,40620,44220
45900,2944,10054,688,45900,49500
40620,10054,2944,689,40620,44220
45900,2944,10054,690,45900,49500
40620,10054,2944,691,40620,44220
45900,2944,10054,692,45900,49500
40620,10054,2944,693,40620,44220
45900,2944,10054,694,45900,49500
40620,10054,2944,695,40620,44220
45900,2944,10054,696,45900,49500
40620,10054,2944,697,40620,44220
45900,2944,10054,698,45900,49500
40620,10054,2944,699,40620,44220
45900,2944,10054,700,45900,49500
40620,10054,2944,701,40620,44220
45900,2944,10054,702,45900,49500
40620,10054,2944,703,40620,44220
45900,2944,10054,704,45900,49500
40620,10054,2944,705,40620,44220
45900,2944,10054,706,45900,49500
40620,10054,2944,707,40620,44220
45900,2944,10054,708,45900,49500
40620,10054,2944,709,40620,44220
45900,2944,10054,710,45900,49500
35220,10066,2944,711,35220,38820
40500,2944,10066,712,40500,44100
35220,10066,2944,713,35220,38820
40500,2944,10066,714,40500,44100
35220,10066,2944,715,35220,38820
40500,2944,10066,716,40500,44100
35220,10066,2944,717,35220,38820
40500,2944,10066,718,40500,44100
35220,10066,2944,719,35220,38820
40500,2944,10066,720,40500,44100
35220,10066,2944,721,35220,38820
40500,2944,10066,722,40500,44100
35220,10066,2944,723,35220,38820
40500,2944,10066,724,40500,44100
35220,10066,2944,725,35220,38820
40500,2944,10066,726,40500,44100
35220,10066,2944,727,35220,38820
40500,2944,10066,728,40500,44100
33540,9933,2944,729,33540,37140
38700,2944,9933,730,38700,42300
33540,9933,2944,731,33540,37140
38700,2944,9933,732,38700,42300
33540,9933,2944,733,33540,37140
38700,2944,9933,734,38700,42300
33540,9933,2944,735,33540,37140
38700,2944,9933,736,38700,42300
33540,9933,2944,737,33540,37140
38700,2944,9933,738,38700,42300
33540,9933,2944,739,33540,37140
38700,2944,9933,740,38700,42300
33540,9933,2944,741,33540,37140
38700,2944,9933,742,38700,42300
33540,9933,2944,743,33540,37140
38700,2944,9933,744,38700,42300
33540,9933,2944,745,33540,37140
38700,2944,9933,746,38700,42300
33540,9933,2944,747,33540,37140
38700,2944,9933,748,38700,42300
33540,9933,2944,749,33540,37140
38700,2944,9933,750,38700,42300
33540,9933,2944,751,33540,37140
38700,2944,9933,752,38700,42300
33540,9933,2944,753,33540,37140
38700,2944,9933,754,38700,42300
33540,9933,2944,755,33540,37140
38700,2944,9933,756,38700,42300
33540,9933,2944,757,33540,37140
38700,2944,9933,758,38700,42300
33540,9933,2944,759,33540,37140
38700,2944,9933,760,38700,42300
33540,9933,2944,761,33540,37140
38700,2944,9933,762,38700,42300
51660,2848,2944,763,51660,55260
56700,2944,2848,764,56700,60300
51660,2848,2944,765,51660,55260
56700,2944,2848,766,56700,60300
56940,9939,2944,767,56940,60540
62100,2944,9939,768,62100,65700
56940,9939,2944,769,56940,60540
62100,2944,9939,770,62100,65700
56940,9939,2944,771,56940,60540
62100,2944,9939,772,62100,65700
56940,9939,2944,773,56940,60540
62100,2944,9939,774,62100,65700
56940,9939,2944,775,56940,60540
62100,2944,9939,776,62100,65700
56940,9939,2944,777,56940,60540
62100,2944,9939,778,62100,65700
56940,9939,2944,779,56940,60540
62100,2944,9939,780,62100,65700
56940,9939,2944,781,56940,60540
62100,2944,9939,782,62100,65700
56940,9939,2944,783,56940,60540
62100,2944,9939,784,62100,65700
56940,9939,2944,785,56940,60540
62100,2944,9939,786,62100,65700
56940,9939,2944,787,56940,60540
62100,2944,9939,788,62100,65700
56940,9939,2944,789,56940,60540
62100,2944,9939,790,62100,65700
56940,9939,2944,791,56940,60540
62100,2944,9939,792,62100,65700
56940,9939,2944,793,56940,60540
62100,2944,9939,794,62100,65700
56940,9939,2944,795,56940,60540
62100,2944,9939,796,62100,65700
56940,9939,2944,797,56940,60540
62100,2944,9939,798,62100,65700
56940,9939,2944,799,56940,60540
62100,2944,9939,800,62100,65700
56940,9939,2944,801,56940,60540
62100,2944,9939,802,62100,65700
56940,9939,2944,803,56940,60540
62100,2944,9939,804,62100,65700
56940,9939,2944,805,56940,60540
62100,2944,9939,806,62100,65700
56940,9939,2944,807,56940,60540
62100,2944,9939,808,62100,65700
38880,3022,2944,809,38880,42480
44100,2944,3022,810,44100,47700
38880,3022,2944,811,38880,42480
44100,2944,3022,812,44100,47700
38880,3022,2944,813,38880,42480
44100,2944,3022,814,44100,47700
38880,3022,2944,815,38880,42480
44100,2944,3022,816,44100,47700
38880,3022,2944,817,38880,42480
44100,2944,3022,818,44100,47700
38880,3022,2944,819,38880,42480
44100,2944,3022,820,44100,47700
