trct,trctname,CNS16,lat,long,tract_number,tract_name,Total Medical Visit
21167960400,"9604 (Mercer, KY)",291,37.7661586,-84.8148294,21167960400," Mercer County, Tract 960400",312.55428225454693
21167960500,"9605 (Mercer, KY)",1,37.7842575,-84.7501084,21167960500," Mercer County, Tract 960500",236.0558198591754
21169960100,"9601 (Metcalfe, KY)",5,37.0991088,-85.6731213,21169960100," Metcalfe County, Tract 960100",146.4977497760888
21169960200,"9602 (Metcalfe, KY)",2,36.9178223,-85.6856517,21169960200," Metcalfe County, Tract 960200",209.2091390081916
21169960300,"9603 (Metcalfe, KY)",281,36.9605392,-85.5567953,21169960300," Metcalfe County, Tract 960300",301.1754530036943
21171930100,"9301 (Monroe, KY)",3,36.7976003,-85.750657,21171930100," Monroe County, Tract 930100",101.52277764234474
21171930200,"9302 (Monroe, KY)",2,36.6850523,-85.8713071,21171930200," Monroe County, Tract 930200",120.58742118624836
21171930300,"9303 (Monroe, KY)",47,36.6834431,-85.7286589,21171930300," Monroe County, Tract 930300",158.14358343669585
21171930400,"9304 (Monroe, KY)",433,36.6998587,-85.617318,21171930400," Monroe County, Tract 930400",305.6282454183066
21173920100,"9201 (Montgomery, KY)",16,38.104446,-83.9645028,21173920100," Montgomery County, Tract 920100",216.07663245557563
21173920200,"9202 (Montgomery, KY)",596,38.0449601,-83.8702805,21173920200," Montgomery County, Tract 920200",418.14325998791423
21173920301,"9203.01 (Montgomery, KY)",279,38.0627417,-84.0002817,21173920301," Montgomery County, Tract 920301",204.3401981869678
21173920302,"9203.02 (Montgomery, KY)",210,38.0141387,-83.975186,21173920302," Montgomery County, Tract 920302",399.1066253432126
21173920400,"9204 (Montgomery, KY)",7,37.958033,-83.8205653,21173920400," Montgomery County, Tract 920400",296.5946639076396
21173920500,"9205 (Montgomery, KY)",21,37.980008,-83.9269657,21173920500," Montgomery County, Tract 920500",174.03065790838784
21175950100,"9501 (Morgan, KY)",4,37.9332204,-83.126188,21175950100," Morgan County, Tract 950100",156.91618485755956
21175950200,"9502 (Morgan, KY)",6,38.0114618,-83.3289451,21175950200," Morgan County, Tract 950200",121.5657222954559
21175950300,"9503 (Morgan, KY)",0,37.8981515,-83.4056006,21175950300," Morgan County, Tract 950300",139.67288785333557
21175950400,"9504 (Morgan, KY)",304,37.8933925,-83.2233795,21175950400," Morgan County, Tract 950400",278.2516155437805
21175950500,"9505 (Morgan, KY)",7,37.8109352,-83.3072366,21175950500," Morgan County, Tract 950500",126.9485035620339
21177960100,"9601 (Muhlenberg, KY)",0,37.295519,-87.0685665,21177960100," Muhlenberg County, Tract 960100",65.74707521375122
21177960200,"9602 (Muhlenberg, KY)",170,37.3257843,-87.1543609,21177960200," Muhlenberg County, Tract 960200",462.1662901248668
21177960300,"9603 (Muhlenberg, KY)",10,37.3396103,-87.2472458,21177960300," Muhlenberg County, Tract 960300",250.80066389044995
21177960400,"9604 (Muhlenberg, KY)",255,37.2238681,-87.2777864,21177960400," Muhlenberg County, Tract 960400",346.4369269522133
21177960500,"9605 (Muhlenberg, KY)",250,37.2278839,-87.1310313,21177960500," Muhlenberg County, Tract 960500",213.14430978736996
21177960600,"9606 (Muhlenberg, KY)",347,37.1686902,-87.16992,21177960600," Muhlenberg County, Tract 960600",182.66514690929003
21177960700,"9607 (Muhlenberg, KY)",7,37.2383562,-87.017429,21177960700," Muhlenberg County, Tract 960700",249.27453087885368
21177960800,"9608 (Muhlenberg, KY)",2,37.1290067,-86.9893634,21177960800," Muhlenberg County, Tract 960800",135.73684047147077
21177960900,"9609 (Muhlenberg, KY)",3,37.095535,-87.1624223,21177960900," Muhlenberg County, Tract 960900",98.82409320314927
21179930100,"9301 (Nelson, KY)",66,37.9134325,-85.2455429,21179930100," Nelson County, Tract 930100",238.95087182113247
21179930200,"9302 (Nelson, KY)",25,37.9071772,-85.4706614,21179930200," Nelson County, Tract 930200",487.7552725141775
21179930301,"9303.01 (Nelson, KY)",675,37.832805,-85.5579297,21179930301," Nelson County, Tract 930301",336.59284666656504
21179930302,"9303.02 (Nelson, KY)",84,37.8519137,-85.4076969,21179930302," Nelson County, Tract 930302",508.6489458749309
21179930303,"9303.03 (Nelson, KY)",226,37.8090951,-85.4475433,21179930303," Nelson County, Tract 930303",199.43811445433715
21179930400,"9304 (Nelson, KY)",369,37.7901477,-85.5066035,21179930400," Nelson County, Tract 930400",207.9276050349509
21179930500,"9305 (Nelson, KY)",44,37.7736073,-85.4185167,21179930500," Nelson County, Tract 930500",411.9354007881466
21179930600,"9306 (Nelson, KY)",42,37.7723863,-85.6389755,21179930600," Nelson County, Tract 930600",191.6584814191754
21179930700,"9307 (Nelson, KY)",15,37.6357093,-85.5365136,21179930700," Nelson County, Tract 930700",214.8478207196873
21181960100,"9601 (Nicholas, KY)",1,38.3777057,-84.0577115,21181960100," Nicholas County, Tract 960100",116.18091213636744
21181960200,"9602 (Nicholas, KY)",140,38.2916553,-83.9788199,21181960200," Nicholas County, Tract 960200",335.02790266279976
21183920100,"9201 (Ohio, KY)",75,37.6271605,-86.7434164,21183920100," Ohio County, Tract 920100",205.94393078325777
21183920200,"9202 (Ohio, KY)",17,37.5457943,-86.9452782,21183920200," Ohio County, Tract 920200",222.1971714214275
21183920300,"9203 (Ohio, KY)",818,37.4884853,-86.8477351,21183920300," Ohio County, Tract 920300",285.9504555225959
21183920400,"9204 (Ohio, KY)",3,37.4499061,-86.7040835,21183920400," Ohio County, Tract 920400",111.40831776695062
21183920500,"9205 (Ohio, KY)",407,37.3682553,-86.8192635,21183920500," Ohio County, Tract 920500",487.16314077890615
21183920600,"9206 (Ohio, KY)",0,37.2948537,-86.9200827,21183920600," Ohio County, Tract 920600",111.21526196278532
21183920700,"9207 (Ohio, KY)",5,37.4310162,-87.04523,21183920700," Ohio County, Tract 920700",90.58054809633995
21185030100,"301 (Oldham, KY)",13,38.484527,-85.4293851,21185030100," Oldham County, Tract 030100",163.04026746293974
21185030200,"302 (Oldham, KY)",25,38.4099243,-85.4320345,21185030200," Oldham County, Tract 030200",230.95487213122755
21185030301,"303.01 (Oldham, KY)",172,38.418251,-85.4063505,21185030301," Oldham County, Tract 030301",180.98170963156116
21185030302,"303.02 (Oldham, KY)",24,38.4290974,-85.364815,21185030302," Oldham County, Tract 030302",275.6299460344592
21185030401,"304.01 (Oldham, KY)",442,38.3521639,-85.372355,21185030401," Oldham County, Tract 030401",443.85722902302007
21185030402,"304.02 (Oldham, KY)",413,38.3719388,-85.3333651,21185030402," Oldham County, Tract 030402",189.21506579513704
21185030501,"305.01 (Oldham, KY)",44,38.3021935,-85.466653,21185030501," Oldham County, Tract 030501",261.19801114942084
21185030502,"305.02 (Oldham, KY)",9,38.315599,-85.4295155,21185030502," Oldham County, Tract 030502",311.56783613456065
21185030601,"306.01 (Oldham, KY)",291,38.3234924,-85.5017078,21185030601," Oldham County, Tract 030601",362.6766526917079
21185030602,"306.02 (Oldham, KY)",195,38.347292,-85.4494075,21185030602," Oldham County, Tract 030602",315.6350555439334
21185030701,"307.01 (Oldham, KY)",32,38.3901163,-85.5500751,21185030701," Oldham County, Tract 030701",171.93631160775186
21185030702,"307.02 (Oldham, KY)",265,38.383601,-85.5006017,21185030702," Oldham County, Tract 030702",371.6280325259052
21185030801,"308.01 (Oldham, KY)",73,38.3893673,-85.6110915,21185030801," Oldham County, Tract 030801",248.30966482130893
21185030802,"308.02 (Oldham, KY)",4,38.4291255,-85.5576869,21185030802," Oldham County, Tract 030802",309.11898179204707
21187970100,"9701 (Owen, KY)",0,38.6270969,-84.8887363,21187970100," Owen County, Tract 970100",203.89867473853764
21187970200,"9702 (Owen, KY)",152,38.5090123,-84.8602017,21187970200," Owen County, Tract 970200",314.0564235344654
21187970300,"9703 (Owen, KY)",1,38.432311,-84.770334,21187970300," Owen County, Tract 970300",181.03728305240745
21189930100,"9301 (Owsley, KY)",218,37.4938692,-83.6619859,21189930100," Owsley County, Tract 930100",156.70877624106043
21189930200,"9302 (Owsley, KY)",2,37.3996989,-83.6894098,21189930200," Owsley County, Tract 930200",136.59478212895772
21191930100,"9301 (Pendleton, KY)",127,38.7756938,-84.3652442,21191930100," Pendleton County, Tract 930100",439.09440456128834
21191930200,"9302 (Pendleton, KY)",5,38.6326847,-84.414768,21191930200," Pendleton County, Tract 930200",167.7307098786358
21191930300,"9303 (Pendleton, KY)",126,38.6387805,-84.2890824,21191930300," Pendleton County, Tract 930300",295.534830784967
21193970300,"9703 (Perry, KY)",25,37.381698,-83.2000671,21193970300," Perry County, Tract 970300",157.0328450084497
21193970400,"9704 (Perry, KY)",341,37.3050896,-83.1669725,21193970400," Perry County, Tract 970400",230.4247452934405
21193970500,"9705 (Perry, KY)",3199,37.2320564,-83.2490597,21193970500," Perry County, Tract 970500",352.22478162184296
21193970600,"9706 (Perry, KY)",501,37.2542915,-83.1654499,21193970600," Perry County, Tract 970600",320.78851906018554
21193970700,"9707 (Perry, KY)",22,37.2099791,-83.0702973,21193970700," Perry County, Tract 970700",100.37138905790808
21193970800,"9708 (Perry, KY)",29,37.1543205,-83.1457749,21193970800," Perry County, Tract 970800",181.7957103895611
21193970900,"9709 (Perry, KY)",27,37.0532332,-83.1006341,21193970900," Perry County, Tract 970900",100.02639411968356
21193971000,"9710 (Perry, KY)",137,37.3168526,-83.3758462,21193971000," Perry County, Tract 971000",230.3903202640786
21195930100,"9301 (Pike, KY)",33,37.6230893,-82.5134413,21195930100," Pike County, Tract 930100",198.93859003483587
21195930200,"9302 (Pike, KY)",329,37.5531372,-82.5485313,21195930200," Pike County, Tract 930200",357.3200901475508
21195930300,"9303 (Pike, KY)",601,37.4784235,-82.5275243,21195930300," Pike County, Tract 930300",186.5263702764472
21195930400,"9304 (Pike, KY)",2592,37.46169,-82.4810037,21195930400," Pike County, Tract 930400",183.3965621748882
21195930500,"9305 (Pike, KY)",57,37.4419917,-82.5549036,21195930500," Pike County, Tract 930500",192.61179707737745
21195930600,"9306 (Pike, KY)",170,37.3597011,-82.5582617,21195930600," Pike County, Tract 930600",244.2213246021981
21195930700,"9307 (Pike, KY)",5,37.3022791,-82.6547656,21195930700," Pike County, Tract 930700",147.70318976274356
21195930800,"9308 (Pike, KY)",6,37.2696469,-82.5832993,21195930800," Pike County, Tract 930800",203.3357363812332
21195930900,"9309 (Pike, KY)",28,37.2559026,-82.469299,21195930900," Pike County, Tract 930900",122.64327302698294
21195931000,"9310 (Pike, KY)",6,37.3137554,-82.4708692,21195931000," Pike County, Tract 931000",147.47695561532709
21195931100,"9311 (Pike, KY)",8,37.4052934,-82.440137,21195931100," Pike County, Tract 931100",263.2255558049385
21195931200,"9312 (Pike, KY)",14,37.5172191,-82.3807039,21195931200," Pike County, Tract 931200",227.67973696192027
21195931300,"9313 (Pike, KY)",44,37.6756363,-82.364224,21195931300," Pike County, Tract 931300",169.11676445498668
21195931400,"9314 (Pike, KY)",526,37.6477306,-82.3007755,21195931400," Pike County, Tract 931400",196.87866406088185
21195931500,"9315 (Pike, KY)",34,37.5829105,-82.2532026,21195931500," Pike County, Tract 931500",214.07930503555207
21195931600,"9316 (Pike, KY)",11,37.5629802,-82.192547,21195931600," Pike County, Tract 931600",99.64207233149206
21195931700,"9317 (Pike, KY)",110,37.4885619,-82.1246319,21195931700," Pike County, Tract 931700",291.100750651622
21195931800,"9318 (Pike, KY)",7,37.4115822,-82.2721808,21195931800," Pike County, Tract 931800",193.36095023609005
21195931900,"9319 (Pike, KY)",106,37.3439239,-82.344145,21195931900," Pike County, Tract 931900",220.45950691509492
21197970100,"9701 (Powell, KY)",189,37.8045838,-83.7593325,21197970100," Powell County, Tract 970100",403.0372814692216
21197970200,"9702 (Powell, KY)",79,37.8377373,-83.9243913,21197970200," Powell County, Tract 970200",343.47656382065634
21199930100,"9301 (Pulaski, KY)",14,37.2557169,-84.5510033,21199930100," Pulaski County, Tract 930100",359.37366963278583
21199930200,"9302 (Pulaski, KY)",29,37.1925879,-84.6912408,21199930200," Pulaski County, Tract 930200",353.8893910649888
21199930300,"9303 (Pulaski, KY)",38,37.0724932,-84.7858415,21199930300," Pulaski County, Tract 930300",346.53432992601154
21199930401,"9304.01 (Pulaski, KY)",336,37.1168029,-84.6565126,21199930401," Pulaski County, Tract 930401",201.7154877720756
21199930402,"9304.02 (Pulaski, KY)",127,37.1424427,-84.5680262,21199930402," Pulaski County, Tract 930402",383.3844635951875
21199930501,"9305.01 (Pulaski, KY)",78,37.0145391,-84.6665494,21199930501," Pulaski County, Tract 930501",468.1598110795888
21199930502,"9305.02 (Pulaski, KY)",3226,37.069844,-84.6549031,21199930502," Pulaski County, Tract 930502",424.09478683560826
21199930600,"9306 (Pulaski, KY)",490,37.0645368,-84.5965356,21199930600," Pulaski County, Tract 930600",283.3354141726184
21199930700,"9307 (Pulaski, KY)",244,37.0902216,-84.5862904,21199930700," Pulaski County, Tract 930700",302.3181764816254
21199930800,"9308 (Pulaski, KY)",624,37.0300585,-84.5408104,21199930800," Pulaski County, Tract 930800",396.1483121729659
21199930900,"9309 (Pulaski, KY)",5,37.156183,-84.4019576,21199930900," Pulaski County, Tract 930900",165.66734466207603
21199931000,"9310 (Pulaski, KY)",21,37.0336741,-84.4169724,21199931000," Pulaski County, Tract 931000",108.91459281763098
21199931101,"9311.01 (Pulaski, KY)",66,36.9631867,-84.6438329,21199931101," Pulaski County, Tract 931101",164.11126009211696
21199931102,"9311.02 (Pulaski, KY)",11,36.9553066,-84.5350398,21199931102," Pulaski County, Tract 931102",221.60350940460052
21201970100,"9701 (Robertson, KY)",93,38.5134727,-84.06423,21201970100," Robertson County, Tract 970100",139.17575637591602
21203950100,"9501 (Rockcastle, KY)",1,37.4501973,-84.2936737,21203950100," Rockcastle County, Tract 950100",205.61910748538773
21203950200,"9502 (Rockcastle, KY)",1212,37.4217736,-84.3848506,21203950200," Rockcastle County, Tract 950200",449.1954710849211
21203950300,"9503 (Rockcastle, KY)",17,37.282866,-84.3666059,21203950300," Rockcastle County, Tract 950300",250.5566764020515
21203950400,"9504 (Rockcastle, KY)",1,37.3630397,-84.2182563,21203950400," Rockcastle County, Tract 950400",183.03753649357407
21205950100,"9501 (Rowan, KY)",68,38.2918748,-83.4610681,21205950100," Rowan County, Tract 950100",349.56898790227217
21205950200,"9502 (Rowan, KY)",2072,38.1940445,-83.4781722,21205950200," Rowan County, Tract 950200",560.1820870108155
21205950300,"9503 (Rowan, KY)",232,38.1028397,-83.4486719,21205950300," Rowan County, Tract 950300",286.01767149049203
21205950400,"9504 (Rowan, KY)",24,38.1768238,-83.3154301,21205950400," Rowan County, Tract 950400",242.0292009008708
21207960101,"9601.01 (Russell, KY)",94,37.1139843,-85.0470403,21207960101," Russell County, Tract 960101",243.5670960991192
21207960102,"9601.02 (Russell, KY)",637,37.0349498,-85.0925556,21207960102," Russell County, Tract 960102",295.15383385177984
21207960200,"9602 (Russell, KY)",10,36.9439944,-85.180961,21207960200," Russell County, Tract 960200",123.1282246829551
21207960300,"9603 (Russell, KY)",293,36.9147377,-85.0768347,21207960300," Russell County, Tract 960300",285.1928896965098
21207960400,"9604 (Russell, KY)",6,37.0127685,-84.9522778,21207960400," Russell County, Tract 960400",230.70787087433783
21209040100,"401 (Scott, KY)",138,38.2151838,-84.550118,21209040100," Scott County, Tract 040100",240.368914467437
21209040203,"402.03 (Scott, KY)",120,38.1753326,-84.5838212,21209040203," Scott County, Tract 040203",248.2988271145487
21209040204,"402.04 (Scott, KY)",77,38.2040976,-84.5698939,21209040204," Scott County, Tract 040204",204.41155627874727
21209040205,"402.05 (Scott, KY)",67,38.1743757,-84.5492544,21209040205," Scott County, Tract 040205",218.31128684508695
21209040206,"402.06 (Scott, KY)",794,38.1919341,-84.5496074,21209040206," Scott County, Tract 040206",272.39464625586675
21209040301,"403.01 (Scott, KY)",132,38.2010911,-84.4665437,21209040301," Scott County, Tract 040301",180.6533593695013
21209040302,"403.02 (Scott, KY)",18,38.2478837,-84.4761683,21209040302," Scott County, Tract 040302",107.17454949877924
21209040303,"403.03 (Scott, KY)",215,38.2601811,-84.5349214,21209040303," Scott County, Tract 040303",147.61521794963306
21209040400,"404 (Scott, KY)",5,38.3691757,-84.5244622,21209040400," Scott County, Tract 040400",201.4373591760604
21209040501,"405.01 (Scott, KY)",6,38.3082225,-84.6903534,21209040501," Scott County, Tract 040501",174.44952584961464
21209040502,"405.02 (Scott, KY)",241,38.3704906,-84.6141995,21209040502," Scott County, Tract 040502",267.42679079968275
21209040601,"406.01 (Scott, KY)",14,38.1740807,-84.6444753,21209040601," Scott County, Tract 040601",231.3642490233606
21209040602,"406.02 (Scott, KY)",81,38.2370871,-84.64237,21209040602," Scott County, Tract 040602",298.3240391598647
21209040603,"406.03 (Scott, KY)",116,38.267916,-84.5804461,21209040603," Scott County, Tract 040603",324.09862360953633
21211040101,"401.01 (Shelby, KY)",10,38.1175942,-85.1140278,21211040101," Shelby County, Tract 040101",239.9164763489341
21211040102,"401.02 (Shelby, KY)",4,38.2717096,-85.0728933,21211040102," Shelby County, Tract 040102",314.6960937365486
21211040200,"402 (Shelby, KY)",81,38.2923871,-85.2120536,21211040200," Shelby County, Tract 040200",511.41394068874615
21211040301,"403.01 (Shelby, KY)",303,38.2151616,-85.244873,21211040301," Shelby County, Tract 040301",296.5634089797146
21211040302,"403.02 (Shelby, KY)",145,38.2076218,-85.2232915,21211040302," Shelby County, Tract 040302",204.5809731018075
21211040401,"404.01 (Shelby, KY)",397,38.2244248,-85.2765035,21211040401," Shelby County, Tract 040401",431.0861229229478
21211040402,"404.02 (Shelby, KY)",2,38.1522814,-85.2333407,21211040402," Shelby County, Tract 040402",275.48411770489133
21211040501,"405.01 (Shelby, KY)",9,38.1668809,-85.3470204,21211040501," Shelby County, Tract 040501",178.90216010331855
21211040502,"405.02 (Shelby, KY)",129,38.2666389,-85.3564226,21211040502," Shelby County, Tract 040502",451.5513439698016
21213970100,"9701 (Simpson, KY)",1,36.7302458,-86.4698033,21213970100," Simpson County, Tract 970100",145.82527972197315
21213970200,"9702 (Simpson, KY)",129,36.7666303,-86.5332175,21213970200," Simpson County, Tract 970200",276.9675183390595
21213970300,"9703 (Simpson, KY)",82,36.7937551,-86.6384006,21213970300," Simpson County, Tract 970300",305.1942318544964
21213970400,"9704 (Simpson, KY)",294,36.6777237,-86.6511533,21213970400," Simpson County, Tract 970400",397.6884580724292
21215080101,"801.01 (Spencer, KY)",30,38.0979535,-85.3389478,21215080101," Spencer County, Tract 080101",260.20901586610205
21215080102,"801.02 (Spencer, KY)",166,38.0755067,-85.3912279,21215080102," Spencer County, Tract 080102",391.26969627653295
21215080103,"801.03 (Spencer, KY)",1,38.0068101,-85.4302657,21215080103," Spencer County, Tract 080103",132.47212243857047
21215080200,"802 (Spencer, KY)",70,38.0131291,-85.2463831,21215080200," Spencer County, Tract 080200",351.2592025317153
21217920100,"9201 (Taylor, KY)",1,37.3998016,-85.199803,21217920100," Taylor County, Tract 920100",178.59088069241648
21217920200,"9202 (Taylor, KY)",117,37.4213844,-85.4423323,21217920200," Taylor County, Tract 920200",205.73793317583124
21217920300,"9203 (Taylor, KY)",1146,37.3726554,-85.3255409,21217920300," Taylor County, Tract 920300",296.58131982363426
21217920400,"9204 (Taylor, KY)",286,37.333923,-85.3884263,21217920400," Taylor County, Tract 920400",476.1445771192736
21217920500,"9205 (Taylor, KY)",261,37.3106488,-85.3106168,21217920500," Taylor County, Tract 920500",450.4315391433473
21219950100,"9501 (Todd, KY)",2,36.9741712,-87.1727812,21219950100," Todd County, Tract 950100",177.6294753908273
21219950200,"9502 (Todd, KY)",211,36.8268996,-87.1683195,21219950200," Todd County, Tract 950200",337.5860114925205
21219950300,"9503 (Todd, KY)",24,36.6982201,-87.1411051,21219950300," Todd County, Tract 950300",139.70272075509095
21219950400,"9504 (Todd, KY)",0,36.69853,-87.2524067,21219950400," Todd County, Tract 950400",85.41730954441915
21221970100,"9701 (Trigg, KY)",4,36.9214104,-87.8291874,21221970100," Trigg County, Tract 970100",195.86890502879075
21221970200,"9702 (Trigg, KY)",394,36.8118426,-87.7403257,21221970200," Trigg County, Tract 970200",447.4612077544866
21221970300,"9703 (Trigg, KY)",8,36.7615025,-87.8744269,21221970300," Trigg County, Tract 970300",346.9902705816823
21221980100,"9801 (Trigg, KY)",0,36.792327,-88.0488198,21221980100," Trigg County, Tract 980100",1.125894160048259
21221980200,"9802 (Trigg, KY)",0,36.6774829,-87.7356526,21221980200," Trigg County, Tract 980200",0.0
21223100100,"1001 (Trimble, KY)",8,38.6807023,-85.3711879,21223100100," Trimble County, Tract 100100",205.42989730076243
21223100200,"1002 (Trimble, KY)",55,38.5691614,-85.3031356,21223100200," Trimble County, Tract 100200",342.0635921029241
21225950100,"9501 (Union, KY)",4,37.7773525,-87.9149416,21225950100," Union County, Tract 950100",99.03606740737008
21225950201,"9502.01 (Union, KY)",269,37.6798023,-87.8288943,21225950201," Union County, Tract 950201",322.9783913309644
21225950202,"9502.02 (Union, KY)",110,37.6702993,-88.0299947,21225950202," Union County, Tract 950202",181.5342355636532
21225950300,"9503 (Union, KY)",187,37.5697261,-87.953288,21225950300," Union County, Tract 950300",298.55690504705194
21227010100,"101 (Warren, KY)",150,36.9921321,-86.4466206,21227010100," Warren County, Tract 010100",129.3466682124677
21227010200,"102 (Warren, KY)",4286,37.0047724,-86.447239,21227010200," Warren County, Tract 010200",214.8477549670305
21227010300,"103 (Warren, KY)",194,36.9922488,-86.4588046,21227010300," Warren County, Tract 010300",216.37198448859425
21227010400,"104 (Warren, KY)",0,36.9840917,-86.4557721,21227010400," Warren County, Tract 010400",261.9558951946649
21227010500,"105 (Warren, KY)",218,36.9855934,-86.4414864,21227010500," Warren County, Tract 010500",131.24672826175856
21227010600,"106 (Warren, KY)",1857,36.9697992,-86.4360053,21227010600," Warren County, Tract 010600",286.54301864125944
21227010701,"107.01 (Warren, KY)",521,36.9450505,-86.4309015,21227010701," Warren County, Tract 010701",329.7845271674224
21227010702,"107.02 (Warren, KY)",48,36.9346976,-86.4358139,21227010702," Warren County, Tract 010702",367.09049145003866
21227010801,"108.01 (Warren, KY)",228,36.9139918,-86.4092096,21227010801," Warren County, Tract 010801",184.2344086277538
21227010802,"108.02 (Warren, KY)",42,36.9084165,-86.4649686,21227010802," Warren County, Tract 010802",441.2563324795949
21227010803,"108.03 (Warren, KY)",61,36.942273,-86.4605041,21227010803," Warren County, Tract 010803",383.1094127471182
21227010900,"109 (Warren, KY)",174,36.9715986,-86.4587138,21227010900," Warren County, Tract 010900",273.5182128673738
21227011001,"110.01 (Warren, KY)",47,36.9802943,-86.4782952,21227011001," Warren County, Tract 011001",194.33177373536543
21227011002,"110.02 (Warren, KY)",237,36.9666201,-86.4884814,21227011002," Warren County, Tract 011002",326.3399958116737
21227011100,"111 (Warren, KY)",24,36.9457887,-86.5267227,21227011100," Warren County, Tract 011100",368.6711178111834
21227011200,"112 (Warren, KY)",76,37.0170622,-86.4964914,21227011200," Warren County, Tract 011200",281.0225119297851
21227011300,"113 (Warren, KY)",135,37.0308346,-86.4284538,21227011300," Warren County, Tract 011300",249.14927632847687
21227011401,"114.01 (Warren, KY)",847,36.9776995,-86.4107087,21227011401," Warren County, Tract 011401",480.4184854265986
21227011402,"114.02 (Warren, KY)",11,36.962823,-86.3869219,21227011402," Warren County, Tract 011402",186.2662264893694
21227011500,"115 (Warren, KY)",21,36.8764116,-86.3304574,21227011500," Warren County, Tract 011500",467.2292338218736
21227011600,"116 (Warren, KY)",250,37.0053539,-86.2296938,21227011600," Warren County, Tract 011600",358.15665397095955
21227011700,"117 (Warren, KY)",155,37.087059,-86.3731121,21227011700," Warren County, Tract 011700",469.83520407633824
21227011800,"118 (Warren, KY)",12,37.0692521,-86.553659,21227011800," Warren County, Tract 011800",369.4734448291823
21227011900,"119 (Warren, KY)",63,36.8586117,-86.5075833,21227011900," Warren County, Tract 011900",371.83912095622856
21229930100,"9301 (Washington, KY)",132,37.838142,-85.1202919,21229930100," Washington County, Tract 930100",196.44996140555085
21229930200,"9302 (Washington, KY)",257,37.7261817,-85.2657051,21229930200," Washington County, Tract 930200",423.4935117915269
21229930300,"9303 (Washington, KY)",14,37.7216198,-85.1104398,21229930300," Washington County, Tract 930300",149.5075994641131
21231920100,"9201 (Wayne, KY)",100,36.9044954,-84.8081941,21231920100," Wayne County, Tract 920100",325.7616390052347
21231920200,"9202 (Wayne, KY)",196,36.8555886,-84.8035155,21231920200," Wayne County, Tract 920200",349.0742188544054
21231920300,"9203 (Wayne, KY)",480,36.8005331,-84.8551469,21231920300," Wayne County, Tract 920300",267.3379110639372
21231920400,"9204 (Wayne, KY)",6,36.7443434,-84.9687675,21231920400," Wayne County, Tract 920400",215.51666385076825
21231920700,"9207 (Wayne, KY)",9,36.7462106,-84.7614511,21231920700," Wayne County, Tract 920700",204.3819115857663
21233960100,"9601 (Webster, KY)",166,37.5705132,-87.5404145,21233960100," Webster County, Tract 960100",267.4010145177168
21233960200,"9602 (Webster, KY)",49,37.5386369,-87.6929336,21233960200," Webster County, Tract 960200",168.55629070228335
21233960300,"9603 (Webster, KY)",3,37.4778871,-87.8530179,21233960300," Webster County, Tract 960300",147.38993954011391
21233960400,"9604 (Webster, KY)",162,37.4240759,-87.755942,21233960400," Webster County, Tract 960400",241.5379856104445
21235920100,"9201 (Whitley, KY)",110,36.9493838,-84.1105916,21235920100," Whitley County, Tract 920100",166.9324872740082
21235920200,"9202 (Whitley, KY)",1648,36.9289176,-84.1025324,21235920200," Whitley County, Tract 920200",162.68409558972476
21235920300,"9203 (Whitley, KY)",269,36.8990645,-84.1436905,21235920300," Whitley County, Tract 920300",439.5254775877856
21235920400,"9204 (Whitley, KY)",27,36.8469571,-84.2590511,21235920400," Whitley County, Tract 920400",383.5160063415138
21235920500,"9205 (Whitley, KY)",211,36.7935673,-84.1070914,21235920500," Whitley County, Tract 920500",349.89078792833084
21235920600,"9206 (Whitley, KY)",299,36.705744,-84.2382446,21235920600," Whitley County, Tract 920600",298.56527138106816
21235920700,"9207 (Whitley, KY)",10,36.6418067,-84.0875096,21235920700," Whitley County, Tract 920700",252.86788429437036
21235920800,"9208 (Whitley, KY)",7,36.7037193,-84.003194,21235920800," Whitley County, Tract 920800",117.61047639840892
21237930100,"9301 (Wolfe, KY)",33,37.7359133,-83.4122239,21237930100," Wolfe County, Tract 930100",186.52593438854083
21237930200,"9302 (Wolfe, KY)",266,37.7406296,-83.5940784,21237930200," Wolfe County, Tract 930200",285.13481416552986
21239050103,"501.03 (Woodford, KY)",43,38.0526133,-84.7666585,21239050103," Woodford County, Tract 050103",190.5688693526953
21239050104,"501.04 (Woodford, KY)",283,38.0769807,-84.7166108,21239050104," Woodford County, Tract 050104",255.1934160235745
21239050105,"501.05 (Woodford, KY)",4,38.0346193,-84.7384113,21239050105," Woodford County, Tract 050105",198.47116453918832
21239050106,"501.06 (Woodford, KY)",101,38.0211647,-84.6874064,21239050106," Woodford County, Tract 050106",245.11594551547643
21239050107,"501.07 (Woodford, KY)",54,38.0447473,-84.6870966,21239050107," Woodford County, Tract 050107",248.86373187097752
21239050200,"502 (Woodford, KY)",26,37.9608135,-84.7322281,21239050200," Woodford County, Tract 050200",282.7905415381197
21239050300,"503 (Woodford, KY)",5,38.0989147,-84.7732108,21239050300," Woodford County, Tract 050300",126.373997924521
21239050400,"504 (Woodford, KY)",59,38.1519343,-84.7074267,21239050400," Woodford County, Tract 050400",160.51344245928527
