rq_time,start,end,request_id,earliest_pickup_time,latest_pickup_time
46800,2944,9933,762,46800,50400
49740,9933,2944,747,49740,53340
54000,2944,2831,322,54000,57600
45420,7003,2944,2111,45420,49020
30480,7369,2944,189,30480,34080
33540,9939,2944,773,33540,37140
51840,9175,2944,1883,51840,55440
44100,2944,6465,1652,44100,47700
41220,10361,2944,2357,41220,44820
50100,2947,2944,411,50100,53700
22740,10719,2944,2719,22740,26340
33300,2944,4753,2636,33300,36900
45900,2944,5574,2754,45900,49500
63900,2944,3013,1400,63900,67500
59400,2944,3014,1362,59400,63000
48960,4149,2944,2131,48960,52560
36900,2944,7217,52,36900,40500
34920,4635,2944,2591,34920,38520
54900,2944,9491,64,54900,58500
54000,2944,4862,2792,54000,57600
44100,2944,10528,2556,44100,47700
34800,5009,2944,2939,34800,38400
43440,5712,2944,1091,43440,47040
58680,6422,2944,1719,58680,62280
51300,2944,7459,1898,51300,54900
30240,10862,2944,53,30240,33840
46800,2944,4854,2810,46800,50400
58500,2944,3019,1506,58500,62100
29520,12608,2944,2319,29520,33120
29700,4814,2944,2867,29700,33300
42540,11009,2944,545,42540,46140
29820,8605,2944,2951,29820,33420
40740,10119,2944,451,40740,44340
52380,3015,2944,1447,52380,55980
32940,2370,2944,45,32940,36540
28140,10540,2944,2561,28140,31740
35880,3058,2944,1833,35880,39480
43200,2944,3022,830,43200,46800
33780,2903,2944,599,33780,37380
47400,2947,2944,409,47400,51000
59400,2944,10232,1984,59400,63000
50760,9872,2944,257,50760,54360
28380,6133,2944,2031,28380,31980
43200,2944,10576,2612,43200,46800
51720,11818,2944,2431,51720,55320
55800,2944,6422,1704,55800,59400
35100,2944,6628,2504,35100,38700
51420,4858,2944,2841,51420,55020
49200,7264,2944,145,49200,52800
34200,2944,4189,2092,34200,37800
38520,9947,2944,1293,38520,42120
36000,2944,6603,2158,36000,39600
40200,3028,2944,417,40200,43800
53100,2944,6828,930,53100,56700
49260,11429,2944,2025,49260,52860
28560,9713,2944,171,28560,32160
39600,2944,10750,1126,39600,43200
36000,2944,11009,568,36000,39600
36000,2944,2950,1592,36000,39600
41280,6535,2944,2909,41280,44880
32880,9601,2944,135,32880,36480
55800,2944,3015,1468,55800,59400
31680,10011,2944,643,31680,35280
50580,6422,2944,1691,50580,54180
48600,2944,5119,3060,48600,52200
32640,11009,2944,555,32640,36240
41400,2944,12514,2452,41400,45000
37680,4085,2944,2177,37680,41280
51720,7003,2944,2121,51720,55320
62100,2944,5937,1000,62100,65700
52200,2944,9986,292,52200,55800
45300,3014,2944,1339,45300,48900
32400,2944,4078,2250,32400,36000
43200,2944,4350,2044,43200,46800
37800,2944,10119,444,37800,41400
45900,2944,3031,1570,45900,49500
45000,2944,6603,2152,45000,48600
44100,2944,10119,450,44100,47700
32400,2944,2980,1030,32400,36000
29580,4085,2944,2187,29580,33180
42300,2944,10365,2406,42300,45900
34200,2944,6323,1770,34200,37800
51840,7118,2944,1,51840,55440
59400,2944,5937,1002,59400,63000
41040,10105,2944,1049,41040,44640
38580,9863,2944,271,38580,42180
46140,9933,2944,737,46140,49740
45480,9907,2944,299,45480,49080
34800,2382,2944,33,34800,38400
41400,6628,2944,2501,41400,45000
39840,2375,2944,15,39840,43440
34200,2944,9596,94,34200,37800
54900,2944,2947,412,54900,58500
63900,2944,9947,1160,63900,67500
57780,10340,2944,2365,57780,61380
49500,2944,12616,2304,49500,53100
56700,2944,7228,150,56700,60300
51300,2944,2950,1602,51300,54900
30240,10105,2944,1045,30240,33840
48600,2944,6603,2156,48600,52200
46800,2944,10060,496,46800,50400
28440,10834,2944,333,28440,32040
30840,5038,2944,2945,30840,34440
56700,2944,9175,1878,56700,60300
47340,8903,2944,2347,47340,50940
45240,9933,2944,757,45240,48840
53340,9939,2944,799,53340,56940
48600,2944,6465,1656,48600,52200
38700,2944,9874,204,38700,42300
47700,2944,10119,464,47700,51300
50400,2944,6323,1796,50400,54000
42300,2944,5574,2752,42300,45900
45900,2944,4189,2070,45900,49500
37800,2944,11009,556,37800,41400
33240,9815,2944,175,33240,36840
34200,2944,9986,290,34200,37800
34440,9638,2944,121,34440,38040
54900,2944,12392,1962,54900,58500
41400,2944,3022,848,41400,45000
32400,2944,12113,2708,32400,36000
31200,3028,2944,433,31200,34800
63900,2944,5118,2972,63900,67500
45900,2944,10069,1318,45900,49500
52320,10838,2944,1201,52320,55920
36000,2944,2944,394,36000,39600
37080,3015,2944,1449,37080,40680
63900,2944,6323,1802,63900,67500
52320,8518,2944,2931,52320,55920
32760,7343,2944,193,32760,36360
25980,9863,2944,267,25980,29580
56700,2944,4854,2814,56700,60300
44100,2944,9939,806,44100,47700
55800,2944,10834,332,55800,59400
32640,11009,2944,529,32640,36240
62100,2944,10085,1226,62100,65700
41400,2944,9939,802,41400,45000
62100,2944,5712,1090,62100,65700
45300,2848,2944,765,45300,48900
31980,9849,2944,219,31980,35580
33300,2944,10047,480,33300,36900
39840,9939,2944,791,39840,43440
28080,10047,2944,479,28080,31680
34200,2944,10859,2648,34200,37800
41400,2944,10066,728,41400,45000
55800,2944,5899,582,55800,59400
61200,2944,9947,1158,61200,64800
46800,2944,10523,2550,46800,50400
45900,2944,6422,1690,45900,49500
38700,2944,6465,1638,38700,42300
40500,2944,2370,46,40500,44100
51840,11768,2944,2385,51840,55440
33000,10907,2944,241,33000,36600
63900,2944,9872,252,63900,67500
35160,5937,2944,991,35160,38760
41400,2944,10119,458,41400,45000
35940,10742,2944,1273,35940,39540
32460,10054,2944,677,32460,36060
45720,4635,2944,2593,45720,49320
59400,2944,3105,1816,59400,63000
27120,4858,2944,2847,27120,30720
37080,10340,2944,2359,37080,40680
29040,5712,2944,1085,29040,32640
55020,3009,2944,1513,55020,58620
33780,10365,2944,2407,33780,37380
58500,2944,9872,258,58500,62100
53100,12147,2944,2705,53100,56700
51300,2944,2944,369,51300,54900
41400,2944,4189,2052,41400,45000
46800,11509,2944,2317,46800,50400
52980,3058,2944,1831,52980,56580
43860,3007,2944,355,43860,47460
37800,2944,10068,1300,37800,41400
35520,7003,2944,2115,35520,39120
56700,2944,6606,2222,56700,60300
51420,10838,2944,1197,51420,55020
40500,2944,5084,3084,40500,44100
28020,2967,2944,1747,28020,31620
42240,9988,2944,1303,42240,45840
47760,10054,2944,683,47760,51360
28980,6465,2944,1657,28980,32580
63900,2944,3008,508,63900,67500
52200,2944,9849,212,52200,55800
50400,2944,3015,1456,50400,54000
41400,2944,3022,820,41400,45000
33300,2944,3015,1454,33300,36900
49500,2944,4078,2230,49500,53100
39300,5899,2944,583,39300,42900
44100,2944,9815,176,44100,47700
55800,2944,6422,1714,55800,59400
37500,3028,2944,431,37500,41100
49860,5130,2944,3055,49860,53460
58740,9933,2944,745,58740,62340
53400,3014,2944,1363,53400,57000
61200,2944,10750,1098,61200,64800
59160,3008,2944,507,59160,62760
36000,2944,5938,946,36000,39600
52200,2944,9947,1136,52200,55800
48600,2944,2980,1024,48600,52200
37440,9874,2944,197,37440,41040
54000,2944,2950,1614,54000,57600
28020,9596,2944,89,28020,31620
54000,2944,10105,1048,54000,57600
51060,4951,2944,2881,51060,54660
48900,5087,2944,2989,48900,52500
30120,5130,2944,3035,30120,33720
35160,10054,2944,679,35160,38760
44220,2980,2944,1035,44220,47820
34440,11009,2944,565,34440,38040
41400,2944,3007,344,41400,45000
45900,2944,4078,2234,45900,49500
55800,2944,2379,26,55800,59400
27660,5938,2944,941,27660,31260
41700,6318,2944,1861,41700,45300
31920,4854,2944,2803,31920,35520
33300,2944,4862,2798,33300,36900
43080,10319,2944,2323,43080,46680
50400,2944,4078,2244,50400,54000
29580,11902,2944,2425,29580,33180
34200,6628,2944,2507,34200,37800
36180,10011,2944,651,36180,39780
53100,2944,10053,868,53100,56700
38100,3014,2944,1351,38100,41700
49500,2944,11126,68,49500,53100
23040,10092,2944,1809,23040,26640
46800,2944,10011,622,46800,50400
41400,2944,10011,652,41400,45000
55800,2944,5130,3038,55800,59400
41880,6858,2944,603,41880,45480
55800,2944,10522,2576,55800,59400
56700,2944,3028,424,56700,60300
55800,2944,8031,2514,55800,59400
39660,10051,2944,1445,39660,43260
63900,2944,11385,1912,63900,67500
43200,2944,4807,2864,43200,46800
46800,2944,10750,1114,46800,50400
38700,2944,7814,2008,38700,42300
41520,3031,2944,1555,41520,45120
47700,10948,2944,125,47700,51300
48600,2944,10914,2544,48600,52200
40500,2944,6535,2906,40500,44100
58500,2944,6465,1654,58500,62100
36900,2944,878,2020,36900,40500
29040,11009,2944,533,29040,32640
37200,4868,2944,2731,37200,40800
44100,2944,5712,1058,44100,47700
34320,9215,2944,2683,34320,37920
55800,2944,6422,1692,55800,59400
32640,3019,2944,1489,32640,36240
47700,2944,11009,558,47700,51300
36360,3236,2944,1823,36360,39960
49500,2944,10077,1174,49500,53100
50940,9779,2944,177,50940,54540
33000,2831,2944,323,33000,36600
33420,10838,2944,1189,33420,37020
46980,3015,2944,1463,46980,50580
25440,10462,2944,2481,25440,29040
55440,3284,2944,1941,55440,59040
35100,2944,10054,696,35100,38700
46440,4078,2944,2227,46440,50040
26040,10756,2944,81,26040,29640
34200,5084,2944,3089,34200,37800
41400,2944,9947,1150,41400,45000
44100,2944,9947,1152,44100,47700
40740,10053,2944,863,40740,44340
51240,10742,2944,1261,51240,54840
48600,2944,2911,440,48600,52200
51300,2944,10047,472,51300,54900
38820,2967,2944,1757,38820,42420
63000,2944,3411,2014,63000,66600
52200,4814,2944,2875,52200,55800
31620,3022,2944,813,31620,35220
30540,10742,2944,1235,30540,34140
54900,2944,6318,1860,54900,58500
57240,3042,2944,569,57240,60840
45900,2944,5910,2788,45900,49500
56820,4091,2944,2277,56820,60420
57600,2944,9309,142,57600,61200
50400,2944,3008,512,50400,54000
42300,2944,5574,2750,42300,45900
60300,2944,8159,2608,60300,63900
45900,2944,6606,2216,45900,49500
27900,4814,2944,2869,27900,31500
50700,6958,2944,3079,50700,54300
42720,2877,2944,611,42720,46320
57120,7003,2944,2103,57120,60720
42420,3013,2944,1411,42420,46020
53100,2944,3022,832,53100,56700
62100,2944,9779,178,62100,65700
50400,2944,10053,858,50400,54000
57600,2944,10054,694,57600,61200
39600,2944,6422,1738,39600,43200
28140,5712,2944,1073,28140,31740
40320,9947,2944,1279,40320,43920
58500,2944,3015,1462,58500,62100
58500,2944,9786,184,58500,62100
47220,11856,2944,2393,47220,50820
60300,2944,5596,1872,60300,63900
52200,2944,5384,2928,52200,55800
39600,2944,11009,566,39600,43200
34440,3019,2944,1481,34440,38040
37380,7898,2944,2343,37380,40980
42300,2944,10231,1988,42300,45900
55920,3031,2944,1537,55920,59520
36300,4807,2944,2853,36300,39900
29100,10060,2944,487,29100,32700
40740,5038,2944,2943,40740,44340
55140,10017,2944,1205,55140,58740
50400,2944,2944,371,50400,54000
46860,11221,2944,163,46860,50460
35880,10859,2944,2649,35880,39480
46740,4789,2944,2653,46740,50340
36900,2944,1623,2934,36900,40500
27120,3308,2944,1913,27120,30720
56700,2944,9933,730,56700,60300
52200,2944,2998,970,52200,55800
29880,9912,2944,671,29880,33480
63900,2944,6828,888,63900,67500
39300,2382,2944,31,39300,42900
32400,2944,10105,1056,32400,36000
56520,4189,2944,2081,56520,60120
53280,2950,2944,1585,53280,56880
39720,5574,2944,2753,39720,43320
46800,2944,10701,174,46800,50400
35640,10228,2944,1965,35640,39240
51780,9907,2944,297,51780,55380
54000,2944,2961,326,54000,57600
42240,10742,2944,1237,42240,45840
48120,7003,2944,2113,48120,51720
42300,2944,2967,1740,42300,45900
51300,2944,4894,2762,51300,54900
34380,6422,2944,1685,34380,37980
62100,2944,3019,1510,62100,65700
63000,2944,12514,2458,63000,66600
52200,2944,7033,606,52200,55800
32400,2944,9947,1284,32400,36000
61200,2944,10660,2674,61200,64800
50820,11856,2944,2391,50820,54420
53100,2944,5084,3092,53100,56700
27180,6422,2944,1695,27180,30780
60300,2944,2494,74,60300,63900
39240,2370,2944,49,39240,42840
31980,4175,2944,2259,31980,35580
31440,8031,2944,2515,31440,35040
32400,2944,5910,2782,32400,36000
35100,2944,11009,536,35100,38700
57540,10742,2944,1271,57540,61140
38160,4149,2944,2135,38160,41760
53400,3435,2944,2011,53400,57000
45000,2944,5712,1072,45000,48600
36000,2944,3019,1488,36000,39600
31980,4175,2944,2261,31980,35580
34320,2967,2944,1761,34320,37920
48120,5910,2944,2783,48120,51720
46920,3022,2944,839,46920,50520
32580,10750,2944,1095,32580,36180
37800,2944,3014,1346,37800,41400
27540,12797,2944,2307,27540,31140
36900,2944,10088,1234,36900,40500
61200,2944,10232,1978,61200,64800
60300,2944,3171,1848,60300,63900
56700,2944,10528,2554,56700,60300
49020,2961,2944,325,49020,52620
49500,2944,9933,760,49500,53100
50520,3009,2944,1511,50520,54120
52380,6422,2944,1733,52380,55980
41940,4078,2944,2245,41940,45540
36900,2944,4807,2860,36900,40500
38700,2944,2903,600,38700,42300
55500,11912,2944,2381,55500,59100
36000,2944,3028,434,36000,39600
62100,2944,11912,2382,62100,65700
42300,2944,5130,3048,42300,45900
43200,2944,2967,1746,43200,46800
32400,2944,10907,240,32400,36000
60300,2944,3022,818,60300,63900
39000,3014,2944,1371,39000,42600
35100,2944,10077,1178,35100,38700
50400,2944,10576,2616,50400,54000
52200,2944,6422,1732,52200,55800
58500,2944,4571,2536,58500,62100
52200,2944,4078,2228,52200,55800
47700,2944,8048,2526,47700,51300
39900,11831,2944,2413,39900,43500
31740,6828,2944,913,31740,35340
55800,2944,10129,1432,55800,59400
54000,2944,10228,1968,54000,57600
46140,6828,2944,927,46140,49740
48600,2944,6628,2502,48600,52200
48420,10129,2944,1423,48420,52020
48600,2944,5047,3012,48600,52200
39240,2941,2944,595,39240,42840
50400,2944,2903,602,50400,54000
63000,2944,10011,638,63000,66600
37800,2944,6535,2902,37800,41400
40500,2944,5118,2978,40500,44100
42360,5937,2944,1011,42360,45960
48660,10054,2944,681,48660,52260
36000,2944,3171,1846,36000,39600
35340,3019,2944,1503,35340,38940
34800,3028,2944,415,34800,38400
56040,10053,2944,875,56040,59640
54900,2944,2848,528,54900,58500
44100,2944,9215,2684,44100,47700
31320,10528,2944,2551,31320,34920
37320,9574,2944,109,37320,40920
37140,10017,2944,1207,37140,40740
26520,11863,2944,2417,26520,30120
58500,2944,11880,2442,58500,62100
36180,10750,2944,1117,36180,39780
28380,3023,2944,319,28380,31980
32400,2944,10164,1954,32400,36000
45000,2944,10077,1162,45000,48600
54240,12127,2944,2703,54240,57840
57600,2944,3031,1560,57600,61200
47160,4895,2944,2923,47160,50760
55500,2947,2944,403,55500,59100
40500,2944,3019,1504,40500,44100
50400,2944,5938,938,50400,54000
29400,10231,2944,2005,29400,33000
56700,2944,10742,1262,56700,60300
57900,4868,2944,2725,57900,61500
46080,10542,2944,2583,46080,49680
56700,2944,2944,388,56700,60300
55440,10228,2944,1963,55440,59040
45000,5084,2944,3087,45000,48600
55020,3022,2944,811,55020,58620
45000,2944,9933,756,45000,48600
26880,10077,2944,1175,26880,30480
35280,2950,2944,1589,35280,38880
45900,2944,10703,2716,45900,49500
36000,2944,10742,1236,36000,39600
59400,2944,10522,2578,59400,63000
19260,11211,2944,71,19260,22860
39000,4894,2944,2763,39000,42600
50820,4854,2944,2813,50820,54420
35100,2944,12559,2430,35100,38700
52200,2944,3022,840,52200,55800
24120,9495,2944,57,24120,27720
56700,2944,6422,1710,56700,60300
34500,3105,2944,1819,34500,38100
55560,12514,2944,2457,55560,59160
38700,2944,3031,1558,38700,42300
39600,2944,4189,2088,39600,43200
36000,2944,5008,2938,36000,39600
49920,10473,2944,2495,49920,53520
36900,2944,4085,2164,36900,40500
44100,2944,11298,310,44100,47700
63900,2944,10228,1964,63900,67500
36000,2944,10742,1254,36000,39600
48720,10088,2944,1229,48720,52320
58680,6323,2944,1801,58680,62280
27120,3031,2944,1539,27120,30720
42420,2967,2944,1743,42420,46020
43200,2944,3014,1352,43200,46800
46800,2944,3014,1378,46800,50400
36780,4085,2944,2165,36780,40380
59400,2944,4906,2816,59400,63000
26820,3130,2944,1863,26820,30420
57060,6606,2944,2203,57060,60660
63900,2944,10694,2712,63900,67500
51480,6465,2944,1661,51480,55080
44580,2979,2944,437,44580,48180
32400,2944,4189,2080,32400,36000
51540,10085,2944,1223,51540,55140
33300,2944,5130,3040,33300,36900
36000,2944,3308,1914,36000,39600
46800,2944,11298,314,46800,50400
33300,2944,9864,234,33300,36900
46800,2944,10051,1438,46800,50400
34200,2944,10054,686,34200,37800
42420,4965,2944,2921,42420,46020
33300,2944,9574,112,33300,36900
50400,2944,10017,1214,50400,54000
57780,10340,2944,2367,57780,61380
63900,2944,10750,1128,63900,67500
26220,4965,2944,2919,26220,29820
36900,2944,10232,1974,36900,40500
28980,10047,2944,473,28980,32580
55800,2944,4917,2838,55800,59400
47700,2944,4078,2246,47700,51300
63900,2944,6828,904,63900,67500
58500,2944,6828,898,58500,62100
63900,2944,4858,2850,63900,67500
63000,2944,3284,1942,63000,66600
34200,2944,10258,2296,34200,37800
48480,6535,2944,2899,48480,52080
50400,2944,10473,2494,50400,54000
47700,2944,3007,362,47700,51300
40500,2944,9601,136,40500,44100
47700,2944,9988,1310,47700,51300
45900,2944,4923,2914,45900,49500
52200,2944,10540,2568,52200,55800
26340,7910,2944,2331,26340,29940
53100,2944,2944,367,53100,56700
47700,2944,2980,1018,47700,51300
61200,2944,2382,30,61200,64800
29880,10542,2944,2581,29880,33480
38160,2379,2944,23,38160,41760
52200,2944,10129,1430,52200,55800
48600,2944,3293,1926,48600,52200
40680,10750,2944,1101,40680,44280
42900,3028,2944,421,42900,46500
40500,2944,11936,2646,40500,44100
38940,10119,2944,461,38940,42540
53100,2944,2366,44,53100,56700
51300,2944,9596,88,51300,54900
54900,2944,10053,860,54900,58500
54540,3042,2944,573,54540,58140
30360,5938,2944,945,30360,33960
41580,11276,2944,283,41580,45180
26520,7003,2944,2093,26520,30120
42960,11861,2944,2469,42960,46560
46800,2944,4872,2828,46800,50400
25080,2147,2944,2935,25080,28680
14460,1498,2944,2479,14460,18060
34200,2944,11009,534,34200,37800
51540,9939,2944,777,51540,55140
59400,2944,8033,2530,59400,63000
38460,4951,2944,2879,38460,42060
51960,11861,2944,2467,51960,55560
34200,2944,4085,2182,34200,37800
54000,2944,9939,810,54000,57600
29040,2998,2944,965,29040,32640
47040,2998,2944,979,47040,50640
35100,2944,10054,692,35100,38700
58740,6828,2944,933,58740,62340
54900,2944,10742,1242,54900,58500
62100,2944,7857,2310,62100,65700
47100,6958,2944,3081,47100,50700
34200,2944,10129,1428,34200,37800
34200,2944,9849,222,34200,37800
58500,2944,11009,544,58500,62100
34920,9947,2944,1287,34920,38520
47700,2944,6606,2212,47700,51300
38700,2944,9939,790,38700,42300
29940,9939,2944,795,29940,33540
45000,2944,6422,1722,45000,48600
34200,5084,2944,3083,34200,37800
29580,4917,2944,2839,29580,33180
36960,10011,2944,613,36960,40560
34200,2944,3015,1458,34200,37800
42660,5047,2944,3005,42660,46260
25980,9863,2944,273,25980,29580
38700,2944,5740,522,38700,42300
39600,2944,5937,1004,39600,43200
30000,3014,2944,1375,30000,33600
34200,2944,6968,1678,34200,37800
54000,2944,3031,1548,54000,57600
59160,3007,2944,351,59160,62760
47700,2944,5938,950,47700,51300
54900,2944,10664,2692,54900,58500
43200,2944,11850,2390,43200,46800
27900,4814,2944,2865,27900,31500
47160,10660,2944,2675,47160,50760
63900,2944,10340,2366,63900,67500
32400,2944,10077,1180,32400,36000
36120,2980,2944,1037,36120,39720
38880,6465,2944,1651,38880,42480
42420,2645,2944,169,42420,46020
23640,10569,2944,2585,23640,27240
53100,2944,6958,3082,53100,56700
49860,3380,2944,1957,49860,53460
43500,4894,2944,2771,43500,47100
34200,2944,11912,2380,34200,37800
50400,2944,2848,766,50400,54000
52680,4175,2944,2257,52680,56280
27780,4085,2944,2169,27780,31380
30480,11493,2944,2305,30480,34080
38700,2944,9849,220,38700,42300
57600,2944,2944,368,57600,61200
27960,3148,2944,1821,27960,31560
58500,2944,10053,880,58500,62100
49500,2944,11758,2350,49500,53100
34200,2944,3014,1324,34200,37800
36900,2944,3013,1394,36900,40500
63900,2944,3007,352,63900,67500
44100,2944,10105,1054,44100,47700
39600,2944,10017,1212,39600,43200
48180,8115,2944,2609,48180,51780
49500,2944,12519,2352,49500,53100
48600,2944,12253,2964,48600,52200
35100,2944,4623,2596,35100,38700
30000,10060,2944,499,30000,33600
34380,6422,2944,1737,34380,37980
45480,9849,2944,211,45480,49080
41340,10584,2944,2619,41340,44940
53100,2944,6323,1794,53100,56700
54900,2944,9864,228,54900,58500
62100,2944,3007,366,62100,65700
34200,2944,2998,966,34200,37800
45780,9863,2944,277,45780,49380
40080,4906,2944,2819,40080,43680
44280,2950,2944,1581,44280,47880
53460,10660,2944,2673,53460,57060
59400,2944,10750,1104,59400,63000
55800,2944,2947,408,55800,59400
41220,4189,2944,2047,41220,44820
34380,10750,2944,1125,34380,37980
45300,11831,2944,2409,45300,48900
36000,2944,9939,786,36000,39600
48120,10328,2944,2329,48120,51720
36000,2944,10462,2482,36000,39600
50100,11912,2944,2383,50100,53700
40500,2944,7100,8,40500,44100
33240,10742,2944,1245,33240,36840
38700,2944,9947,1290,38700,42300
55140,10053,2944,865,55140,58740
39600,2944,3028,416,39600,43200
28320,5130,2944,3023,28320,31920
47700,2944,2967,1744,47700,51300
55800,2944,5118,2982,55800,59400
48600,2944,10129,1422,48600,52200
62100,2944,9874,200,62100,65700
54000,2944,11276,284,54000,57600
36900,2944,9864,232,36900,40500
40620,10066,2944,719,40620,44220
57600,2944,8895,2950,57600,61200
54120,9596,2944,97,54120,57720
45000,2944,4629,2600,45000,48600
44040,4789,2944,2651,44040,47640
47700,2944,3015,1476,47700,51300
42300,2944,2844,882,42300,45900
35100,2944,5118,2980,35100,38700
46800,2944,3013,1392,46800,50400
38700,2944,8605,2952,38700,42300
46920,10655,2944,2669,46920,50520
37140,3019,2944,1495,37140,40740
44640,4078,2944,2243,44640,48240
28020,9596,2944,105,28020,31620
62100,2944,4868,2742,62100,65700
52200,2944,9215,2686,52200,55800
50400,2944,6323,1780,50400,54000
39600,2944,12797,2308,39600,43200
54180,10750,2944,1103,54180,57780
48900,4872,2944,2823,48900,52500
57600,2944,9939,808,57600,61200
48180,9864,2944,227,48180,51780
29820,3022,2944,841,29820,33420
45900,2944,10340,2372,45900,49500
40800,5596,2944,1869,40800,44400
33240,8031,2944,2511,33240,36840
42120,8033,2944,2531,42120,45720
48600,2944,5712,1094,48600,52200
54900,2944,6535,2900,54900,58500
42300,2944,5910,2786,42300,45900
58680,2950,2944,1617,58680,62280
47640,8031,2944,2513,47640,51240
52200,2944,2998,980,52200,55800
38700,2944,6422,1698,38700,42300
48780,10047,2944,465,48780,52380
52080,4085,2944,2195,52080,55680
63900,2944,4645,2598,63900,67500
51300,2944,6828,928,51300,54900
33300,2944,3014,1360,33300,36900
44340,10017,2944,1217,44340,47940
42420,2980,2944,1033,42420,46020
40680,6422,2944,1689,40680,44280
39600,2944,3284,1938,39600,43200
53580,9849,2944,213,53580,57180
27240,2375,2944,13,27240,30840
51600,5087,2944,2993,51600,55200
51900,3028,2944,423,51900,55500
25920,11849,2944,2439,25920,29520
41400,2944,4189,2064,41400,45000
54900,2944,4872,2824,54900,58500
31620,3013,2944,1393,31620,35220
57600,2944,9242,2724,57600,61200
31620,3031,2944,1563,31620,35220
56700,2944,9933,742,56700,60300
56700,2944,6422,1730,56700,60300
50580,6422,2944,1703,50580,54180
56700,2944,3008,510,56700,60300
31680,10011,2944,645,31680,35280
52200,2944,6832,598,52200,55800
46800,2944,5937,1006,46800,50400
32580,10340,2944,2361,32580,36180
47700,2944,10742,1238,47700,51300
53100,2944,4868,2728,53100,56700
58860,2926,2944,519,58860,62460
37800,2944,11863,2422,37800,41400
59400,2944,3042,574,59400,63000
56220,5130,2944,3019,56220,59820
53520,4854,2944,2811,53520,57120
40500,2944,3013,1382,40500,44100
26820,4189,2944,2065,26820,30420
40260,10069,2944,1317,40260,43860
30840,10085,2944,1221,30840,34440
58500,2944,3009,1518,58500,62100
62100,2944,9638,124,62100,65700
62100,2944,10742,1252,62100,65700
27480,9849,2944,221,27480,31080
46200,5087,2944,2997,46200,49800
48360,3007,2944,359,48360,51960
45480,8233,2944,2631,45480,49080
36900,2944,10231,2006,36900,40500
31680,6422,2944,1717,31680,35280
44100,2944,9877,260,44100,47700
48600,2944,4807,2858,48600,52200
49140,6968,2944,1675,49140,52740
59400,2944,11861,2468,59400,63000
47700,2944,10660,2678,47700,51300
32520,5574,2944,2757,32520,36120
47460,10453,2944,2483,47460,51060
46680,4085,2944,2185,46680,50280
48780,2950,2944,1583,48780,52380
61200,2944,3031,1538,61200,64800
48600,2944,4854,2802,48600,52200
59400,2944,11852,2400,59400,63000
36240,10119,2944,457,36240,39840
42540,10119,2944,463,42540,46140
61200,2944,4780,2644,61200,64800
51480,6465,2944,1641,51480,55080
47700,2944,2950,1594,47700,51300
39600,2944,2944,382,39600,43200
49500,2944,8033,2528,49500,53100
57600,2944,8031,2518,57600,61200
36000,2944,10838,1188,36000,39600
58500,2944,8115,2610,58500,62100
43200,2944,10340,2360,43200,46800
44100,2944,3019,1484,44100,47700
58500,2944,8159,2606,58500,62100
54900,2944,9495,60,54900,58500
38700,2944,2950,1610,38700,42300
43200,2944,5087,2984,43200,46800
54300,3014,2944,1365,54300,57900
55140,3019,2944,1507,55140,58740
34620,5910,2944,2773,34620,38220
