request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
255,BasicRequest,1,34680,34680,9835;-1;-1,2944;-1;-1,,,,,1987.3773254115893,43026.873,0:,,,,,,,,0
2513,BasicRequest,1,34680,34680,10473;-1;-1,2944;-1;-1,,,,,5072.356635600841,102570.59800000001,0:,,,,,,,,0
2811,BasicRequest,1,34680,34680,5910;-1;-1,2944;-1;-1,,,,,955.7713256717296,16839.322,0:,,,,,,,,0
317,BasicRequest,1,34740,34740,11298;-1;-1,2944;-1;-1,,,,,3650.7362038879373,71588.307,0:,,,,,,,,0
1973,BasicRequest,1,34740,34740,10228;-1;-1,2944;-1;-1,,,,,3502.4337446708096,63901.185000000005,0:,,,,,,,,0
2221,BasicRequest,1,34740,34740,4078;-1;-1,2944;-1;-1,,,,,977.2606472684814,18524.007999999998,0:,,,,,,,,0
2231,BasicRequest,1,34740,34740,4078;-1;-1,2944;-1;-1,,,,,977.2606472684814,18524.007999999998,0:,,,,,,,,0
3034,BasicRequest,1,33300,33300,2944;-1;-1,5047;-1;-1,,,,,1159.862710642139,21847.858,0:t_wait:0;t_drive:1459.8627106421409;fare:2184,,,0.0,11.0,33300.0,34759.862710642155,2184.0,0
330,BasicRequest,1,34200,34200,2944;-1;-1,2831;-1;-1,,,,,162.51927148812283,2606.362,0:t_wait:101.725498874388;t_drive:462.51927148811956;fare:260,,,0.0,24.0,34301.72549887439,34764.244770362515,260.0,0
2007,BasicRequest,1,34800,34800,10231;-1;-1,2944;-1;-1,,,,,2754.9011560894087,49986.738000000005,0:,,,,,,,,0
2589,BasicRequest,1,34800,34800,10522;-1;-1,2944;-1;-1,,,,,3385.509266847994,71545.95,0:,,,,,,,,0
201,BasicRequest,1,34860,34860,7372;-1;-1,2944;-1;-1,,,,,4502.817332450657,96107.842,0:,,,,,,,,0
1977,BasicRequest,1,34860,34860,3354;-1;-1,2944;-1;-1,,,,,3464.8205472745685,71948.033,0:,,,,,,,,0
2469,BasicRequest,1,34860,34860,12514;-1;-1,2944;-1;-1,,,,,2709.216881585987,60457.19000000001,0:,,,,,,,,0
2997,BasicRequest,1,34860,34860,12190;-1;-1,2944;-1;-1,,,,,4669.887998793326,107817.032,0:,,,,,,,,0
175,BasicRequest,1,34920,34920,11239;-1;-1,2944;-1;-1,,,,,7547.831475658044,162686.79300000003,0:,,,,,,,,0
1285,BasicRequest,1,34920,34920,9947;-1;-1,2944;-1;-1,,,,,734.4767280738959,12753.966999999997,0:,,,,,,,,0
2077,BasicRequest,1,34980,34980,4189;-1;-1,2944;-1;-1,,,,,894.5725002914795,17251.868,0:,,,,,,,,0
942,BasicRequest,1,34200,34200,2944;-1;-1,6828;-1;-1,,,,,451.0058960502597,5946.072,0:t_wait:58.444478332967265;t_drive:751.0058960502574;fare:594,,,0.0,28.0,34258.44447833297,35009.45037438323,594.0,0
77,BasicRequest,1,35040,35040,10756;-1;-1,2944;-1;-1,,,,,1595.7211047148517,32326.403,0:,,,,,,,,0
2645,BasicRequest,1,35040,35040,10584;-1;-1,2944;-1;-1,,,,,3524.959865950587,67715.36,0:,,,,,,,,0
2647,BasicRequest,1,35040,35040,10584;-1;-1,2944;-1;-1,,,,,3524.959865950587,67715.36,0:,,,,,,,,0
134,BasicRequest,1,35100,35100,2944;-1;-1,9601;-1;-1,,,,,2495.866495633079,48084.290000000015,0:,,,,,,,,0
270,BasicRequest,1,35100,35100,2944;-1;-1,9877;-1;-1,,,,,1788.0092332385807,29695.963999999996,0:,,,,,,,,0
438,BasicRequest,1,35100,35100,2944;-1;-1,2979;-1;-1,,,,,250.9788118898239,3914.807,0:,,,,,,,,0
636,BasicRequest,1,35100,35100,2944;-1;-1,10011;-1;-1,,,,,539.7767935063022,7998.8150000000005,0:,,,,,,,,0
738,BasicRequest,1,35100,35100,2944;-1;-1,9933;-1;-1,,,,,459.9109256302438,7139.994000000001,0:,,,,,,,,0
894,BasicRequest,1,35100,35100,2944;-1;-1,6828;-1;-1,,,,,451.0058960502597,5946.072,0:,,,,,,,,0
978,BasicRequest,1,35100,35100,2944;-1;-1,2998;-1;-1,,,,,461.0840400046919,7108.271999999999,0:,,,,,,,,0
1032,BasicRequest,1,35100,35100,2944;-1;-1,2980;-1;-1,,,,,450.35195983815856,7626.731000000001,0:,,,,,,,,0
1090,BasicRequest,1,35100,35100,2944;-1;-1,5712;-1;-1,,,,,366.5096936022218,6493.414999999999,0:,,,,,,,,0
1684,BasicRequest,1,35100,35100,2944;-1;-1,6968;-1;-1,,,,,634.4145104319668,10108.962,0:,,,,,,,,0
1770,BasicRequest,1,35100,35100,2944;-1;-1,2967;-1;-1,,,,,580.4533852657621,9273.165999999997,0:,,,,,,,,0
1876,BasicRequest,1,35100,35100,2944;-1;-1,6318;-1;-1,,,,,2122.811768473596,49262.473999999995,0:,,,,,,,,0
2048,BasicRequest,1,35100,35100,2944;-1;-1,4189;-1;-1,,,,,893.2342861950785,17222.911999999997,0:,,,,,,,,0
2192,BasicRequest,1,35100,35100,2944;-1;-1,4085;-1;-1,,,,,1527.8833110433388,25812.455,0:,,,,,,,,0
2258,BasicRequest,1,35100,35100,2944;-1;-1,4175;-1;-1,,,,,1155.375486697779,21756.570999999996,0:,,,,,,,,0
2312,BasicRequest,1,35100,35100,2944;-1;-1,11610;-1;-1,,,,,5355.878840436328,119237.54000000001,0:,,,,,,,,0
2328,BasicRequest,1,35100,35100,2944;-1;-1,11707;-1;-1,,,,,10330.027017621225,237467.523,0:,,,,,,,,0
2352,BasicRequest,1,35100,35100,2944;-1;-1,8903;-1;-1,,,,,3593.7332644753865,79378.41100000001,0:,,,,,,,,0
2432,BasicRequest,1,35100,35100,2944;-1;-1,11863;-1;-1,,,,,2887.0806026738906,60700.063,0:,,,,,,,,0
2474,BasicRequest,1,35100,35100,2944;-1;-1,11895;-1;-1,,,,,2844.1961224985803,61935.130000000005,0:,,,,,,,,0
2534,BasicRequest,1,35100,35100,2944;-1;-1,8031;-1;-1,,,,,2689.9870165215525,58367.38800000001,0:,,,,,,,,0
2660,BasicRequest,1,35100,35100,2944;-1;-1,4780;-1;-1,,,,,3291.8579978781963,56803.69999999998,0:,,,,,,,,0
2792,BasicRequest,1,35100,35100,2944;-1;-1,4894;-1;-1,,,,,1244.5487421069813,22500.82,0:,,,,,,,,0
2828,BasicRequest,1,35100,35100,2944;-1;-1,4862;-1;-1,,,,,1193.1354660934458,21328.222999999998,0:,,,,,,,,0
2966,BasicRequest,1,35100,35100,2944;-1;-1,5384;-1;-1,,,,,3983.1533084431644,90510.931,0:,,,,,,,,0
2990,BasicRequest,1,35100,35100,2944;-1;-1,12394;-1;-1,,,,,6944.770934055761,167122.169,0:,,,,,,,,0
3115,BasicRequest,1,35100,35100,5084;-1;-1,2944;-1;-1,,,,,2187.0206784455045,50223.59,0:,,,,,,,,0
1831,BasicRequest,1,35160,35160,3148;-1;-1,2944;-1;-1,,,,,2259.7200744512675,51121.64,0:,,,,,,,,0
1855,BasicRequest,1,35160,35160,3171;-1;-1,2944;-1;-1,,,,,2077.248750078596,41268.163,0:,,,,,,,,0
2265,BasicRequest,1,35160,35160,4091;-1;-1,2944;-1;-1,,,,,1072.6926418309508,16879.046000000002,0:,,,,,,,,0
2553,BasicRequest,1,35160,35160,4571;-1;-1,2944;-1;-1,,,,,2191.8426159088067,38309.81199999999,0:,,,,,,,,0
1416,BasicRequest,1,34200,34200,2944;-1;-1,3013;-1;-1,,,,,643.2807026450822,10161.131000000001,0:t_wait:31.262937992556544;t_drive:943.2807026450828;fare:1016,,,0.0,1.0,34231.26293799256,35174.54364063764,1016.0,0
1404,BasicRequest,1,34200,34200,2944;-1;-1,3013;-1;-1,,,,,643.2807026450822,10161.131000000001,0:t_wait:31.262937992556544;t_drive:943.2807026450828;fare:1016,,,0.0,1.0,34231.26293799256,35174.54364063764,1016.0,0
1725,BasicRequest,1,34380,34380,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:t_wait:0;t_drive:813.3269872774181;fare:836,,,0.0,25.0,34380.0,35193.32698727742,836.0,0
1405,BasicRequest,1,35220,35220,3013;-1;-1,2944;-1;-1,,,,,592.6384329904115,9171.830999999998,0:,,,,,,,,0
1515,BasicRequest,1,35220,35220,3009;-1;-1,2944;-1;-1,,,,,481.793148003865,7821.142,0:,,,,,,,,0
1765,BasicRequest,1,35220,35220,2967;-1;-1,2944;-1;-1,,,,,566.7748615940052,9249.51,0:,,,,,,,,0
1799,BasicRequest,1,35220,35220,6323;-1;-1,2944;-1;-1,,,,,inf,inf,0:,,,,,,,,0
2661,BasicRequest,1,35220,35220,4780;-1;-1,2944;-1;-1,,,,,3285.9978366979644,56602.78400000002,0:,,,,,,,,0
2953,BasicRequest,1,35220,35220,4965;-1;-1,2944;-1;-1,,,,,4067.1592029706817,90422.99100000001,0:,,,,,,,,0
843,BasicRequest,1,34380,34380,3022;-1;-1,2944;-1;-1,,,,,593.5259374642842,9186.113999999998,0:t_wait:0;t_drive:893.5259374642847;fare:918,,,0.0,27.0,34380.0,35273.5259374643,918.0,0
1844,BasicRequest,1,32400,32400,2944;-1;-1,6789;-1;-1,,,,,1986.3125831053894,44242.098,0:t_wait:0;t_drive:2874.58809660947;fare:4424,,,0.0,29.0,32400.0,35274.58809660946,4424.0,0
481,BasicRequest,1,35280,35280,10047;-1;-1,2944;-1;-1,,,,,414.2583259144746,5629.360000000001,0:,,,,,,,,0
673,BasicRequest,1,35280,35280,9912;-1;-1,2944;-1;-1,,,,,458.44321981000076,6825.384,0:,,,,,,,,0
923,BasicRequest,1,35280,35280,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:,,,,,,,,0
933,BasicRequest,1,35280,35280,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:,,,,,,,,0
765,BasicRequest,1,35340,35340,9933;-1;-1,2944;-1;-1,,,,,580.7911487421479,9075.622,0:,,,,,,,,0
1219,BasicRequest,1,35340,35340,10017;-1;-1,2944;-1;-1,,,,,554.1076300054582,8621.367,0:,,,,,,,,0
1221,BasicRequest,1,35340,35340,10017;-1;-1,2944;-1;-1,,,,,554.1076300054582,8621.367,0:,,,,,,,,0
1485,BasicRequest,1,35340,35340,3019;-1;-1,2944;-1;-1,,,,,439.43494444097416,6817.544000000001,0:,,,,,,,,0
1487,BasicRequest,1,35340,35340,3019;-1;-1,2944;-1;-1,,,,,439.43494444097416,6817.544000000001,0:,,,,,,,,0
2585,BasicRequest,1,35340,35340,10540;-1;-1,2944;-1;-1,,,,,2953.2790413648163,63816.981999999996,0:,,,,,,,,0
2552,BasicRequest,1,32400,32400,2944;-1;-1,4571;-1;-1,,,,,2191.8656066429194,38312.58,0:t_wait:0;t_drive:2965.7989239375675;fare:3831,,,0.0,6.0,32400.0,35365.79892393757,3831.0,0
2208,BasicRequest,1,33300,33300,2944;-1;-1,6606;-1;-1,,,,,1243.45408671778,22568.07,0:t_wait:0;t_drive:2056.208339512763;fare:2256,,,0.0,19.0,33300.0,35356.20833951277,2256.0,0
1343,BasicRequest,1,35400,35400,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:,,,,,,,,0
1825,BasicRequest,1,35400,35400,3105;-1;-1,2944;-1;-1,,,,,2047.2198312212167,44733.561,0:,,,,,,,,0
2013,BasicRequest,1,35400,35400,7814;-1;-1,2944;-1;-1,,,,,8337.857995963172,171644.20499999996,0:,,,,,,,,0
2889,BasicRequest,1,35400,35400,4807;-1;-1,2944;-1;-1,,,,,1845.4694829628374,42926.090000000004,0:,,,,,,,,0
1756,BasicRequest,1,34200,34200,2944;-1;-1,2967;-1;-1,,,,,580.4533852657621,9273.165999999997,0:t_wait:58.444478332967265;t_drive:1198.7478258274205;fare:927,,,0.0,28.0,34258.44447833297,35457.19230416039,927.0,0
1744,BasicRequest,1,34200,34200,2944;-1;-1,2967;-1;-1,,,,,580.4533852657621,9273.165999999997,0:t_wait:58.444478332967265;t_drive:1198.7478258274205;fare:927,,,0.0,28.0,34258.44447833297,35457.19230416039,927.0,0
2323,BasicRequest,1,35460,35460,11933;-1;-1,2944;-1;-1,,,,,6007.653742467155,131730.46400000004,0:,,,,,,,,0
2693,BasicRequest,1,35460,35460,10660;-1;-1,2944;-1;-1,,,,,2962.170951590587,66860.97200000001,0:,,,,,,,,0
3025,BasicRequest,1,35460,35460,5087;-1;-1,2944;-1;-1,,,,,1184.4015216485059,22060.880000000005,0:,,,,,,,,0
836,BasicRequest,1,34200,34200,2944;-1;-1,3022;-1;-1,,,,,644.1682071189548,10175.414,0:t_wait:31.262937992556544;t_drive:1244.168207118957;fare:1017,,,0.0,1.0,34231.26293799256,35475.43114511151,1017.0,0
1625,BasicRequest,1,34380,34380,6465;-1;-1,2944;-1;-1,,,,,529.3676136718705,8582.099,0:t_wait:304.64400336246763;t_drive:829.3676136718714;fare:858,,,0.0,7.0,34684.644003362475,35514.011617034346,858.0,0
1663,BasicRequest,1,34380,34380,6465;-1;-1,2944;-1;-1,,,,,529.3676136718705,8582.099,0:t_wait:304.64400336246763;t_drive:829.3676136718714;fare:858,,,0.0,7.0,34684.644003362475,35514.011617034346,858.0,0
2091,BasicRequest,1,35520,35520,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.595999999998,0:,,,,,,,,0
489,BasicRequest,1,34500,34500,10060;-1;-1,2944;-1;-1,,,,,427.3237435185241,6064.819,0:t_wait:321.63679311608576;t_drive:727.323743518522;fare:606,,,0.0,4.0,34821.63679311608,35548.960536634615,606.0,0
491,BasicRequest,1,34500,34500,10060;-1;-1,2944;-1;-1,,,,,427.3237435185241,6064.819,0:t_wait:321.63679311608576;t_drive:727.323743518522;fare:606,,,0.0,4.0,34821.63679311608,35548.960536634615,606.0,0
2392,BasicRequest,1,32400,32400,2944;-1;-1,11768;-1;-1,,,,,2124.6667457499684,44139.939000000006,0:t_wait:0;t_drive:3164.3953566221753;fare:4413,,,0.0,10.0,32400.0,35564.39535662217,4413.0,0
1375,BasicRequest,1,34500,34500,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:t_wait:216.6024678743779;t_drive:815.5209331182341;fare:848,,,0.0,20.0,34716.60246787437,35532.12340099262,848.0,0
1349,BasicRequest,1,34500,34500,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:t_wait:216.6024678743779;t_drive:815.5209331182341;fare:848,,,0.0,20.0,34716.60246787437,35532.12340099262,848.0,0
301,BasicRequest,1,35580,35580,9907;-1;-1,2944;-1;-1,,,,,3458.5202320866074,74845.087,0:,,,,,,,,0
617,BasicRequest,1,35580,35580,7033;-1;-1,2944;-1;-1,,,,,282.3968804743324,3795.5060000000003,0:,,,,,,,,0
345,BasicRequest,1,34800,34800,3007;-1;-1,2944;-1;-1,,,,,202.89709096773998,2855.8479999999995,0:t_wait:316.73712161614094;t_drive:502.8970909677373;fare:285,,,0.0,9.0,35116.737121616155,35619.6342125839,285.0,0
1901,BasicRequest,1,35640,35640,9175;-1;-1,2944;-1;-1,,,,,1787.8748732920003,36416.31400000001,0:,,,,,,,,0
436,BasicRequest,1,35100,35100,2944;-1;-1,3028;-1;-1,,,,,102.26828723615432,1528.978,0:t_wait:173.5259374642992;t_drive:402.2682872361547;fare:152,,,0.0,27.0,35273.5259374643,35675.79422470046,152.0,0
251,BasicRequest,1,35700,35700,10907;-1;-1,2944;-1;-1,,,,,1895.071123985063,38421.545999999995,0:,,,,,,,,0
1815,BasicRequest,1,35700,35700,10092;-1;-1,2944;-1;-1,,,,,4972.508655097491,98396.52100000001,0:,,,,,,,,0
2591,BasicRequest,1,35700,35700,10522;-1;-1,2944;-1;-1,,,,,3385.509266847994,71545.95,0:,,,,,,,,0
2938,BasicRequest,1,33300,33300,2944;-1;-1,6535;-1;-1,,,,,1493.2499966536398,33420.884,0:t_wait:0;t_drive:2429.2685539554077;fare:3342,,,0.0,18.0,33300.0,35729.26855395542,3342.0,0
2911,BasicRequest,1,35760,35760,4951;-1;-1,2944;-1;-1,,,,,1799.5970441123773,32809.02099999999,0:,,,,,,,,0
1116,BasicRequest,1,35100,35100,2944;-1;-1,10750;-1;-1,,,,,378.788334244266,6381.464,0:t_wait:93.32698727741081;t_drive:678.7883342442656;fare:638,,,0,25,35193.32698727742,35872.11532152169,638,0
1138,BasicRequest,1,35100,35100,2944;-1;-1,10750;-1;-1,,,,,378.788334244266,6381.464,0:t_wait:93.32698727741081;t_drive:678.7883342442656;fare:638,,,0,25,35193.32698727742,35872.11532152169,638,0
1338,BasicRequest,1,35100,35100,2944;-1;-1,3014;-1;-1,,,,,516.6024678743784,8318.949,0:t_wait:0;t_drive:816.6024678743779;fare:831,,,0.0,13.0,35100.0,35916.60246787437,831.0,0
1328,BasicRequest,1,35100,35100,2944;-1;-1,3014;-1;-1,,,,,516.6024678743784,8318.949,0:t_wait:0;t_drive:816.6024678743779;fare:831,,,0.0,13.0,35100.0,35916.60246787437,831.0,0
1259,BasicRequest,1,35940,35940,10742;-1;-1,2944;-1;-1,,,,,769.3188525680392,13827.252,0:,,,,,,,,0
1311,BasicRequest,1,35940,35940,9988;-1;-1,2944;-1;-1,,,,,1506.3286904497554,27967.282999999996,0:,,,,,,,,0
1313,BasicRequest,1,35940,35940,9988;-1;-1,2944;-1;-1,,,,,1506.3286904497554,27967.282999999996,0:,,,,,,,,0
2639,BasicRequest,1,35940,35940,10584;-1;-1,2944;-1;-1,,,,,3524.959865950587,67715.36,0:,,,,,,,,0
3078,BasicRequest,1,34200,34200,2944;-1;-1,5130;-1;-1,,,,,968.2262958758031,17050.386000000006,0:t_wait:101.725498874388;t_drive:1669.9386405309124;fare:1705,,,0.0,24.0,34301.72549887439,35971.66413940532,1705.0,0
3054,BasicRequest,1,34200,34200,2944;-1;-1,5130;-1;-1,,,,,968.2262958758031,17050.386000000006,0:t_wait:101.725498874388;t_drive:1669.9386405309124;fare:1705,,,0.0,24.0,34301.72549887439,35971.66413940532,1705.0,0
110,BasicRequest,1,36000,36000,2944;-1;-1,9574;-1;-1,,,,,1640.9448666387316,26562.239999999998,0:,,,,,,,,0
570,BasicRequest,1,36000,36000,2944;-1;-1,11009;-1;-1,,,,,410.9041501204395,6259.536,0:,,,,,,,,0
628,BasicRequest,1,36000,36000,2944;-1;-1,10011;-1;-1,,,,,539.7767935063022,7998.8150000000005,0:,,,,,,,,0
828,BasicRequest,1,36000,36000,2944;-1;-1,3022;-1;-1,,,,,644.1682071189548,10175.414,0:,,,,,,,,0
946,BasicRequest,1,36000,36000,2944;-1;-1,5938;-1;-1,,,,,560.0764905754063,9029.676,0:,,,,,,,,0
1024,BasicRequest,1,36000,36000,2944;-1;-1,2980;-1;-1,,,,,450.35195983815856,7626.731000000001,0:,,,,,,,,0
1141,BasicRequest,1,36000,36000,9947;-1;-1,2944;-1;-1,,,,,734.4767280738959,12753.966999999997,0:,,,,,,,,0
1242,BasicRequest,1,36000,36000,2944;-1;-1,10742;-1;-1,,,,,729.9082138411409,12818.132000000001,0:,,,,,,,,0
1306,BasicRequest,1,36000,36000,2944;-1;-1,9947;-1;-1,,,,,1098.9676081776763,21357.259,0:,,,,,,,,0
1366,BasicRequest,1,36000,36000,2944;-1;-1,3014;-1;-1,,,,,516.6024678743784,8318.949,0:,,,,,,,,0
1648,BasicRequest,1,36000,36000,2944;-1;-1,6465;-1;-1,,,,,531.0659696152663,8593.297999999999,0:,,,,,,,,0
1718,BasicRequest,1,36000,36000,2944;-1;-1,6422;-1;-1,,,,,491.1607616753548,7131.368,0:,,,,,,,,0
1938,BasicRequest,1,36000,36000,2944;-1;-1,3293;-1;-1,,,,,3484.8253592717974,83251.63199999998,0:,,,,,,,,0
2532,BasicRequest,1,36000,36000,2944;-1;-1,8031;-1;-1,,,,,2689.9870165215525,58367.38800000001,0:,,,,,,,,0
2569,BasicRequest,1,36000,36000,10523;-1;-1,2944;-1;-1,,,,,3010.7729983472154,63996.754,0:,,,,,,,,0
2892,BasicRequest,1,36000,36000,2944;-1;-1,4807;-1;-1,,,,,2902.2429203892416,67800.26599999999,0:,,,,,,,,0
2340,BasicRequest,1,32400,32400,2944;-1;-1,7893;-1;-1,,,,,2999.845545171217,65307.35800000001,0:t_wait:0;t_drive:3646.0704864008003;fare:6530,,,0.0,0.0,32400.0,36046.07048640081,6530.0,0
1857,BasicRequest,1,36060,36060,3171;-1;-1,2944;-1;-1,,,,,2077.248750078596,41268.163,0:,,,,,,,,0
1689,BasicRequest,1,35280,35280,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:t_wait:0;t_drive:813.3269872774181;fare:836,,,0.0,26.0,35280.0,36093.32698727742,836.0,0
1705,BasicRequest,1,35280,35280,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:t_wait:0;t_drive:813.3269872774181;fare:836,,,0.0,26.0,35280.0,36093.32698727742,836.0,0
1025,BasicRequest,1,36120,36120,2980;-1;-1,2944;-1;-1,,,,,444.3918710111103,7413.904,0:,,,,,,,,0
1033,BasicRequest,1,36120,36120,2980;-1;-1,2944;-1;-1,,,,,444.3918710111103,7413.904,0:,,,,,,,,0
1131,BasicRequest,1,36120,36120,10750;-1;-1,2944;-1;-1,,,,,407.1282308482329,5973.976000000001,0:,,,,,,,,0
2375,BasicRequest,1,36120,36120,10340;-1;-1,2944;-1;-1,,,,,1493.6267378468517,30799.188000000002,0:,,,,,,,,0
2779,BasicRequest,1,36120,36120,5574;-1;-1,2944;-1;-1,,,,,1039.4712364939633,18511.566,0:,,,,,,,,0
899,BasicRequest,1,36180,36180,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:,,,,,,,,0
907,BasicRequest,1,36180,36180,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:,,,,,,,,0
929,BasicRequest,1,36180,36180,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:,,,,,,,,0
1697,BasicRequest,1,36180,36180,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:,,,,,,,,0
1315,BasicRequest,1,34140,34140,9988;-1;-1,2944;-1;-1,,,,,1506.3286904497554,27967.282999999996,0:t_wait:268.53257778147236;t_drive:1806.3286904497581;fare:2796,,,0.0,2.0,34408.53257778147,36214.86126823123,2796.0,0
555,BasicRequest,1,36240,36240,11009;-1;-1,2944;-1;-1,,,,,460.57952701732717,7053.793,0:,,,,,,,,0
779,BasicRequest,1,36240,36240,9939;-1;-1,2944;-1;-1,,,,,467.5412290086855,8034.595999999999,0:,,,,,,,,0
1449,BasicRequest,1,36240,36240,3015;-1;-1,2944;-1;-1,,,,,518.6047215876927,8531.738000000001,0:,,,,,,,,0
1601,BasicRequest,1,36240,36240,2950;-1;-1,2944;-1;-1,,,,,418.44447833296726,6394.414000000001,0:,,,,,,,,0
2583,BasicRequest,1,36240,36240,10540;-1;-1,2944;-1;-1,,,,,2953.2790413648163,63816.981999999996,0:,,,,,,,,0
2649,BasicRequest,1,36240,36240,4786;-1;-1,2944;-1;-1,,,,,4571.612004858916,97508.66500000004,0:,,,,,,,,0
2464,BasicRequest,1,33300,33300,2944;-1;-1,12514;-1;-1,,,,,2679.805884495484,59540.998999999996,0:t_wait:0;t_drive:2979.8058844954867;fare:5954,,,0.0,21.0,33300.0,36279.805884495494,5954.0,0
483,BasicRequest,1,36300,36300,10060;-1;-1,2944;-1;-1,,,,,427.3237435185241,6064.819,0:,,,,,,,,0
1341,BasicRequest,1,36300,36300,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:,,,,,,,,0
2881,BasicRequest,1,36300,36300,4807;-1;-1,2944;-1;-1,,,,,1845.4694829628374,42926.090000000004,0:,,,,,,,,0
2536,BasicRequest,1,32400,32400,2944;-1;-1,8031;-1;-1,,,,,2689.9870165215525,58367.38800000001,0:t_wait:0;t_drive:3942.552243975573;fare:5836,,,0.0,6.0,32400.0,36342.552243975566,5836.0,0
2255,BasicRequest,1,34680,34680,4175;-1;-1,2944;-1;-1,,,,,1154.7352679104033,21748.748,0:t_wait:193.8824577302803;t_drive:1454.7352679104006;fare:2174,,,0.0,8.0,34873.88245773028,36328.61772564069,2174.0,0
771,BasicRequest,1,36360,36360,2848;-1;-1,2944;-1;-1,,,,,548.3918879177231,9087.330999999998,0:,,,,,,,,0
2325,BasicRequest,1,36360,36360,11660;-1;-1,2944;-1;-1,,,,,11564.613624387832,272028.09099999996,0:,,,,,,,,0
2483,BasicRequest,1,36360,36360,12845;-1;-1,2944;-1;-1,,,,,6132.219126684338,144638.245,0:,,,,,,,,0
3035,BasicRequest,1,36360,36360,5047;-1;-1,2944;-1;-1,,,,,2415.4784010186713,52081.10800000001,0:,,,,,,,,0
551,BasicRequest,1,35340,35340,11009;-1;-1,2944;-1;-1,,,,,460.57952701732717,7053.793,0:t_wait:318.4478631016318;t_drive:760.5795270173257;fare:705,,,0.0,23.0,35658.44786310163,36419.027390118965,705.0,0
547,BasicRequest,1,35340,35340,11009;-1;-1,2944;-1;-1,,,,,460.57952701732717,7053.793,0:t_wait:318.4478631016318;t_drive:760.5795270173257;fare:705,,,0.0,23.0,35658.44786310163,36419.027390118965,705.0,0
553,BasicRequest,1,35340,35340,11009;-1;-1,2944;-1;-1,,,,,460.57952701732717,7053.793,0:t_wait:318.4478631016318;t_drive:760.5795270173257;fare:705,,,0.0,23.0,35658.44786310163,36419.027390118965,705.0,0
2113,BasicRequest,1,36420,36420,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.595999999998,0:,,,,,,,,0
2137,BasicRequest,1,36420,36420,4149;-1;-1,2944;-1;-1,,,,,1186.9811788127922,18690.023999999998,0:,,,,,,,,0
594,BasicRequest,1,36000,36000,2944;-1;-1,5899;-1;-1,,,,,139.11463541885973,2196.2509999999997,0:t_wait:0;t_drive:439.1146354188604;fare:219,,,0.0,9.0,36000.0,36439.11463541886,219.0,0
2656,BasicRequest,1,32400,32400,2944;-1;-1,4780;-1;-1,,,,,3291.8579978781963,56803.69999999998,0:t_wait:0;t_drive:4070.3286241012975;fare:5680,,,0.0,15.0,32400.0,36470.328624101305,5680.0,0
1929,BasicRequest,1,36480,36480,3303;-1;-1,2944;-1;-1,,,,,3735.304618095094,86480.289,0:,,,,,,,,0
2407,BasicRequest,1,36480,36480,10365;-1;-1,2944;-1;-1,,,,,1882.332401236939,40083.45,0:,,,,,,,,0
3097,BasicRequest,1,36540,36540,5119;-1;-1,2944;-1;-1,,,,,1286.3651910969515,23131.246,0:,,,,,,,,0
2538,BasicRequest,1,33300,33300,2944;-1;-1,8031;-1;-1,,,,,2689.9870165215525,58367.38800000001,0:t_wait:0;t_drive:3289.9870165215543;fare:5836,,,0.0,11.0,33300.0,36589.987016521576,5836.0,0
1058,BasicRequest,1,35100,35100,2944;-1;-1,10105;-1;-1,,,,,786.44280862089,11826.562999999998,0:t_wait:93.32698727741081;t_drive:1395.2536020801053;fare:1182,,,0.0,25.0,35193.32698727742,36588.58058935753,1182.0,0
217,BasicRequest,1,36600,36600,9874;-1;-1,2944;-1;-1,,,,,1680.4337666304505,34745.75199999999,0:,,,,,,,,0
2675,BasicRequest,1,36600,36600,10601;-1;-1,2944;-1;-1,,,,,4297.677540222967,79540.659,0:,,,,,,,,0
520,BasicRequest,1,36000,36000,2944;-1;-1,6832;-1;-1,,,,,306.91127831322217,4350.004000000001,0:t_wait:0;t_drive:606.9112783132223;fare:435,,,0,4,36000.0,36606.91127831322,435,0
